Game Turn, Range, Value, Seed, Type, Location
337, 2, 1, 3495250350, sync, GetNextBuyablePlot picker
337, 2, 0, 3679949647, sync, GetNextBuyablePlot picker
337, 2, 1, 289798876, sync, GetNextBuyablePlot picker
337, 1, 0, 2405631973, sync, GetNextBuyablePlot picker
337, 1, 0, 2041598650, sync, GetNextBuyablePlot picker
337, 3, 0, 3206813035, sync, GetNextBuyablePlot picker
337, 1, 0, 480635080, sync, GetNextBuyablePlot picker
337, 1, 0, 2453749089, sync, GetNextBuyablePlot picker
337, 1, 0, 1082187910, sync, GetNextBuyablePlot picker
337, 1, 0, 1760337223, sync, GetNextBuyablePlot picker
337, 2, 1, 1888799092, sync, GetNextBuyablePlot picker
337, 1, 0, 2289258141, sync, GetNextBuyablePlot picker
337, 1, 0, 3850010386, sync, GetNextBuyablePlot picker
337, 14, 9, 3788228323, sync, Random Direction
337, 1, 0, 2968455392, sync, GetNextBuyablePlot picker
337, 32, 17, 3887806361, sync, Random Direction
337, 30, 18, 2398976606, sync, Random Direction
337, 1, 0, 2682908223, sync, GetNextBuyablePlot picker
337, 5, 3, 2699809548, sync, Random Direction
337, 8, 2, 2784932949, sync, Random Direction
337, 6, 3, 1461902954, sync, Random Direction
337, 9, 5, 2845388635, sync, Random Direction
337, 1, 0, 2651395064, sync, GetNextBuyablePlot picker
337, 6, 4, 2009284817, sync, Random Direction
337, 3, 2, 2928178998, sync, Random Direction
337, 1, 0, 3459343927, sync, GetNextBuyablePlot picker
337, 6, 2, 3719788452, sync, Random Direction
337, 2, 0, 2053773581, sync, GetNextBuyablePlot picker
337, 16, 9, 534565058, sync, Random Direction
337, 37, 31, 2427203283, sync, Random Direction
337, 12, 3, 3653659152, sync, Random Direction
337, 1, 0, 1177303305, sync, GetNextBuyablePlot picker
337, 41, 5, 3224057614, sync, Random Direction
337, 23, 2, 536929583, sync, Random Direction
337, 4, 0, 395319100, sync, GetNextBuyablePlot picker
337, 25, 8, 601251013, sync, Random Direction
337, 20, 9, 1474803226, sync, Random Direction
337, 3, 0, 2034279755, sync, GetNextBuyablePlot picker
337, 44, 38, 904227624, sync, Random Direction
337, 5, 0, 3796172865, sync, BT Research Choice
337, 42, 23, 280697318, sync, Random Direction
337, 8, 7, 2406632231, sync, Random Direction
337, 30, 15, 3988394452, sync, Random Direction
338, 1, 0, 2275434365, sync, GetNextBuyablePlot picker
338, 3, 0, 873393778, sync, GetNextBuyablePlot picker
338, 1, 0, 355365571, sync, GetNextBuyablePlot picker
338, 1, 0, 1905293120, sync, GetNextBuyablePlot picker
338, 2, 0, 3663230585, sync, GetNextBuyablePlot picker
338, 100, 26, 1180270526, sync, City Rebellion Roll
338, 3, 1, 1140553759, sync, GetNextBuyablePlot picker
338, 12, 5, 1470482284, sync, Unit Combat Damage
338, 12, 6, 2111897909, sync, Unit Combat Damage
338, 1, 0, 2334775754, sync, GetNextBuyablePlot picker
338, 4, 3, 3177805627, sync, GetNextBuyablePlot picker
338, 1, 0, 4208848472, sync, GetNextBuyablePlot picker
338, 2, 1, 523074481, sync, GetNextBuyablePlot picker
338, 3, 1, 3186870422, sync, GetNextBuyablePlot picker
338, 5, 4, 1643006999, sync, GetNextBuyablePlot picker
338, 12, 11, 4268726276, sync, Unit Combat Damage
338, 12, 6, 3974963693, sync, Unit Combat Damage
338, 1, 0, 2342246434, sync, GetNextBuyablePlot picker
338, 1, 0, 3112276659, sync, GetNextBuyablePlot picker
338, 1, 0, 1615868016, sync, GetNextBuyablePlot picker
338, 3, 0, 1468461033, sync, GetNextBuyablePlot picker
338, 1, 0, 415454318, sync, GetNextBuyablePlot picker
338, 3, 0, 1241032463, sync, GetNextBuyablePlot picker
338, 2, 1, 1180689308, sync, GetNextBuyablePlot picker
338, 1, 0, 3570770341, sync, GetNextBuyablePlot picker
338, 1, 0, 2698267002, sync, GetNextBuyablePlot picker
338, 2, 0, 4146242859, sync, GetNextBuyablePlot picker
338, 4, 0, 1918213512, sync, GetNextBuyablePlot picker
338, 2, 1, 597930785, sync, GetNextBuyablePlot picker
338, 1, 0, 4190995270, sync, GetNextBuyablePlot picker
338, 3, 0, 1218734343, sync, GetNextBuyablePlot picker
338, 12, 3, 141232692, sync, Unit Combat Damage
338, 12, 6, 1256677469, sync, Unit Combat Damage
338, 12, 2, 2295238098, sync, Unit Combat Damage
338, 12, 0, 831819427, sync, Unit Combat Damage
338, 1, 0, 348689824, sync, GetNextBuyablePlot picker
338, 2, 1, 1354671449, sync, GetNextBuyablePlot picker
338, 2, 1, 4083397918, sync, GetNextBuyablePlot picker
338, 2, 1, 3050795519, sync, GetNextBuyablePlot picker
338, 1, 0, 4222708684, sync, GetNextBuyablePlot picker
338, 1, 0, 1697332757, sync, GetNextBuyablePlot picker
338, 3, 1, 2576483626, sync, GetNextBuyablePlot picker
338, 1, 0, 2302357275, sync, GetNextBuyablePlot picker
338, 1, 0, 3228530872, sync, GetNextBuyablePlot picker
338, 1, 0, 4237207185, sync, GetNextBuyablePlot picker
338, 1, 0, 2762164726, sync, GetNextBuyablePlot picker
338, 2, 1, 2220073463, sync, GetNextBuyablePlot picker
338, 1, 0, 3472844900, sync, GetNextBuyablePlot picker
338, 1, 0, 367401677, sync, GetNextBuyablePlot picker
338, 1, 0, 917639042, sync, Random Direction
338, 1, 0, 2333501075, sync, Random Direction
338, 1, 0, 3028068048, sync, GetNextBuyablePlot picker
338, 42, 1, 2831587017, sync, Random Direction
338, 12, 3, 116761038, sync, Random Direction
338, 1, 0, 1094113519, sync, GetNextBuyablePlot picker
338, 10, 9, 4065157116, sync, Random Direction
338, 10, 4, 4145600133, sync, Random Direction
338, 5, 3, 1993215194, sync, Random Direction
338, 6, 5, 2822903051, sync, Random Direction
338, 1, 0, 3624828904, sync, GetNextBuyablePlot picker
338, 7, 6, 1049974273, sync, Random Direction
338, 8, 4, 3952090278, sync, Random Direction
338, 1, 0, 2205873895, sync, GetNextBuyablePlot picker
338, 6, 0, 272609940, sync, Random Direction
338, 2, 1, 100684093, sync, GetNextBuyablePlot picker
338, 28, 3, 4178664754, sync, Random Direction
338, 16, 4, 494279299, sync, Random Direction
338, 42, 0, 1269785600, sync, Random Direction
338, 1, 0, 36029497, sync, GetNextBuyablePlot picker
338, 37, 29, 2834569854, sync, Random Direction
338, 30, 6, 3413498847, sync, Random Direction
338, 4, 1, 933675052, sync, GetNextBuyablePlot picker
338, 40, 36, 1318415093, sync, Random Direction
338, 13, 3, 3937624202, sync, Random Direction
338, 3, 2, 1250318075, sync, GetNextBuyablePlot picker
338, 32, 14, 2866131736, sync, Random Direction
338, 4, 3, 1981727089, sync, Random Direction
338, 32, 26, 4168022870, sync, Random Direction
338, 9, 6, 3529074647, sync, Random Direction
338, 39, 20, 3036604612, sync, Random Direction
338, 3, 0, 2265777069, sync, Random Direction
339, 1, 0, 1014462178, sync, GetNextBuyablePlot picker
339, 3, 2, 2044897907, sync, GetNextBuyablePlot picker
339, 1, 0, 4251176240, sync, GetNextBuyablePlot picker
339, 1, 0, 790834601, sync, GetNextBuyablePlot picker
339, 2, 0, 60432174, sync, GetNextBuyablePlot picker
339, 100, 60, 1236499151, sync, City Rebellion Roll
339, 3, 1, 2616233052, sync, GetNextBuyablePlot picker
339, 12, 0, 2606234469, sync, Unit Combat Damage
339, 12, 1, 137166906, sync, Unit Combat Damage
339, 12, 4, 404157675, sync, Unit Combat Damage
339, 12, 7, 1495798344, sync, Unit Combat Damage
339, 1, 0, 2538727649, sync, GetNextBuyablePlot picker
339, 4, 0, 2715477510, sync, GetNextBuyablePlot picker
339, 1, 0, 183366855, sync, GetNextBuyablePlot picker
339, 2, 0, 13634292, sync, GetNextBuyablePlot picker
339, 3, 0, 681783837, sync, GetNextBuyablePlot picker
339, 5, 1, 640638098, sync, GetNextBuyablePlot picker
339, 12, 2, 1531647587, sync, Unit Combat Damage
339, 1, 0, 861725280, sync, GetNextBuyablePlot picker
339, 1, 0, 2714096409, sync, GetNextBuyablePlot picker
339, 1, 0, 3319967710, sync, GetNextBuyablePlot picker
339, 3, 2, 3067000255, sync, GetNextBuyablePlot picker
339, 1, 0, 3793601676, sync, GetNextBuyablePlot picker
339, 3, 2, 3906439125, sync, GetNextBuyablePlot picker
339, 2, 0, 4075154410, sync, GetNextBuyablePlot picker
339, 1, 0, 1522724571, sync, GetNextBuyablePlot picker
339, 1, 0, 1646828920, sync, GetNextBuyablePlot picker
339, 2, 0, 1846922321, sync, GetNextBuyablePlot picker
339, 4, 3, 456055990, sync, GetNextBuyablePlot picker
339, 2, 1, 3304562103, sync, GetNextBuyablePlot picker
339, 1, 0, 3255179556, sync, GetNextBuyablePlot picker
339, 3, 0, 236575885, sync, GetNextBuyablePlot picker
339, 1, 0, 1145310786, sync, GetNextBuyablePlot picker
339, 2, 1, 2522766931, sync, GetNextBuyablePlot picker
339, 2, 1, 3458048912, sync, GetNextBuyablePlot picker
339, 2, 1, 3688150153, sync, GetNextBuyablePlot picker
339, 1, 0, 3548957838, sync, GetNextBuyablePlot picker
339, 1, 0, 57052335, sync, GetNextBuyablePlot picker
339, 3, 1, 4024527036, sync, GetNextBuyablePlot picker
339, 1, 0, 2387284037, sync, GetNextBuyablePlot picker
339, 1, 0, 2403935130, sync, GetNextBuyablePlot picker
339, 1, 0, 3994633419, sync, GetNextBuyablePlot picker
339, 1, 0, 3552203944, sync, GetNextBuyablePlot picker
339, 2, 1, 236022721, sync, GetNextBuyablePlot picker
339, 1, 0, 2760236902, sync, GetNextBuyablePlot picker
339, 1, 0, 2247451303, sync, GetNextBuyablePlot picker
339, 1, 0, 2176062292, sync, Random Direction
339, 1, 0, 1585971965, sync, Random Direction
339, 1, 0, 1031834610, sync, GetNextBuyablePlot picker
339, 43, 14, 160137795, sync, Random Direction
339, 13, 11, 1424560320, sync, Random Direction
339, 1, 0, 3738620409, sync, GetNextBuyablePlot picker
339, 5, 0, 4110906686, sync, Random Direction
339, 5, 4, 98172831, sync, Random Direction
339, 12, 7, 4256069868, sync, Random Direction
339, 2, 0, 2661913781, sync, Random Direction
339, 1, 0, 847357770, sync, GetNextBuyablePlot picker
339, 8, 3, 795408059, sync, Random Direction
339, 5, 1, 2055223256, sync, Random Direction
339, 1, 0, 1118553905, sync, GetNextBuyablePlot picker
339, 13, 8, 985329174, sync, Random Direction
339, 2, 1, 2972074903, sync, GetNextBuyablePlot picker
339, 6, 4, 3014457732, sync, Selecting a random new quest
339, 6, 3, 3032786285, sync, Choosing random civic type for Trigger Civic Boost quest
339, 12, 6, 2171590050, sync, Unit Combat Damage
339, 12, 1, 2365686323, sync, Unit Combat Damage
339, 24, 14, 633481712, sync, Random Direction
339, 34, 18, 2618501993, sync, Random Direction
339, 16, 6, 2274994670, sync, Random Direction
339, 1, 0, 1783107215, sync, GetNextBuyablePlot picker
339, 23, 7, 3333944604, sync, Random Direction
339, 40, 12, 1487541541, sync, Random Direction
339, 4, 3, 1383757562, sync, GetNextBuyablePlot picker
339, 8, 0, 3988849835, sync, Random Direction
339, 3, 2, 299714312, sync, GetNextBuyablePlot picker
339, 43, 11, 4278967969, sync, Random Direction
339, 17, 7, 1198065862, sync, Random Direction
339, 8, 7, 2005483655, sync, Random Direction
339, 50, 28, 3867397044, sync, Random Direction
340, 1, 0, 2405876701, sync, GetNextBuyablePlot picker
340, 3, 2, 4166839122, sync, GetNextBuyablePlot picker
340, 1, 0, 3803143715, sync, GetNextBuyablePlot picker
340, 1, 0, 2775314208, sync, GetNextBuyablePlot picker
340, 2, 0, 1687208153, sync, GetNextBuyablePlot picker
340, 100, 63, 758803102, sync, City Rebellion Roll
340, 3, 2, 2727328127, sync, GetNextBuyablePlot picker
340, 12, 7, 3102793036, sync, Unit Combat Damage
340, 12, 2, 2529399189, sync, Unit Combat Damage
340, 12, 4, 903778986, sync, Unit Combat Damage
340, 12, 5, 1508929179, sync, Unit Combat Damage
340, 12, 9, 1945403960, sync, Unit Combat Damage
340, 12, 3, 3457724945, sync, Unit Combat Damage
340, 1, 0, 1357590390, sync, GetNextBuyablePlot picker
340, 4, 3, 3353172343, sync, GetNextBuyablePlot picker
340, 1, 0, 4086008292, sync, GetNextBuyablePlot picker
340, 1, 0, 3234160205, sync, GetNextBuyablePlot picker
340, 3, 1, 3008548098, sync, GetNextBuyablePlot picker
340, 5, 2, 2789479955, sync, GetNextBuyablePlot picker
340, 12, 4, 1869176912, sync, Unit Combat Damage
340, 12, 5, 1494651465, sync, Unit Combat Damage
340, 1, 0, 2091169614, sync, GetNextBuyablePlot picker
340, 1, 0, 3595567215, sync, GetNextBuyablePlot picker
340, 1, 0, 621556092, sync, GetNextBuyablePlot picker
340, 3, 1, 1059916293, sync, GetNextBuyablePlot picker
340, 1, 0, 2753100378, sync, GetNextBuyablePlot picker
340, 3, 2, 4135990411, sync, GetNextBuyablePlot picker
340, 2, 0, 3383290216, sync, GetNextBuyablePlot picker
340, 1, 0, 1115242881, sync, GetNextBuyablePlot picker
340, 1, 0, 2858181158, sync, GetNextBuyablePlot picker
340, 2, 0, 1050775143, sync, GetNextBuyablePlot picker
340, 4, 3, 785855508, sync, GetNextBuyablePlot picker
340, 2, 1, 3740759229, sync, GetNextBuyablePlot picker
340, 1, 0, 2619112114, sync, GetNextBuyablePlot picker
340, 3, 1, 1026468355, sync, GetNextBuyablePlot picker
340, 1, 0, 2247982464, sync, GetNextBuyablePlot picker
340, 2, 1, 3660292025, sync, GetNextBuyablePlot picker
340, 2, 1, 2975043582, sync, GetNextBuyablePlot picker
340, 2, 0, 3538412383, sync, GetNextBuyablePlot picker
340, 1, 0, 1853682092, sync, GetNextBuyablePlot picker
340, 5, 2, 3017637493, sync, Choosing random tech boost to grant based on era, Player: 5
340, 2, 1, 2505354762, sync, Choosing random civic boost to grant based on era, Player: 5
340, 1, 0, 2278643323, sync, GetNextBuyablePlot picker
340, 3, 1, 3130883224, sync, GetNextBuyablePlot picker
340, 1, 0, 1721011441, sync, GetNextBuyablePlot picker
340, 1, 0, 597139670, sync, GetNextBuyablePlot picker
340, 1, 0, 370466647, sync, GetNextBuyablePlot picker
340, 1, 0, 2537146948, sync, GetNextBuyablePlot picker
340, 2, 0, 3017017133, sync, GetNextBuyablePlot picker
340, 1, 0, 625276002, sync, GetNextBuyablePlot picker
340, 1, 0, 3332250099, sync, GetNextBuyablePlot picker
340, 2, 1, 2183874224, sync, GetNextBuyablePlot picker
340, 1, 0, 4162251049, sync, GetNextBuyablePlot picker
340, 2, 1, 1535243438, sync, GetNextBuyablePlot picker
340, 1, 0, 4218839631, sync, Random Direction
340, 1, 0, 997596636, sync, Random Direction
340, 1, 0, 1116466917, sync, GetNextBuyablePlot picker
340, 30, 0, 3799821754, sync, Random Direction
340, 43, 26, 65066091, sync, Random Direction
340, 1, 0, 2637511624, sync, GetNextBuyablePlot picker
340, 4, 2, 747738209, sync, Random Direction
340, 20, 1, 3107449734, sync, Random Direction
340, 9, 0, 372657223, sync, Random Direction
340, 6, 4, 105270388, sync, Random Direction
340, 1, 0, 2901546397, sync, GetNextBuyablePlot picker
340, 9, 0, 4195826194, sync, Random Direction
340, 8, 6, 193029603, sync, Random Direction
340, 1, 0, 3283467232, sync, GetNextBuyablePlot picker
340, 11, 0, 3806293657, sync, Random Direction
340, 1, 0, 271246686, sync, GetNextBuyablePlot picker
340, 41, 26, 953843007, sync, Random Direction
340, 42, 24, 2766845452, sync, Random Direction
340, 8, 7, 2494520149, sync, Random Direction
340, 1, 0, 4114348394, sync, GetNextBuyablePlot picker
340, 31, 20, 2189667931, sync, Random Direction
340, 24, 20, 2794661624, sync, Random Direction
340, 4, 1, 3730266065, sync, GetNextBuyablePlot picker
340, 17, 8, 1150829110, sync, Random Direction
340, 3, 1, 2227492151, sync, GetNextBuyablePlot picker
340, 43, 12, 1615837860, sync, Random Direction
340, 14, 9, 1269342221, sync, Random Direction
340, 4, 1, 2929609666, sync, Random Direction
340, 28, 17, 1854377427, sync, Random Direction
341, 1, 0, 2703219984, sync, GetNextBuyablePlot picker
341, 3, 0, 1514942473, sync, GetNextBuyablePlot picker
341, 1, 0, 420045326, sync, GetNextBuyablePlot picker
341, 1, 0, 3920835631, sync, GetNextBuyablePlot picker
341, 2, 0, 1720564284, sync, GetNextBuyablePlot picker
341, 100, 46, 528401349, sync, City Rebellion Roll
341, 3, 0, 2013106458, sync, GetNextBuyablePlot picker
341, 12, 1, 759751755, sync, Unit Combat Damage
341, 12, 6, 446316072, sync, Unit Combat Damage
341, 12, 2, 2374817601, sync, Unit Combat Damage
341, 12, 0, 735290598, sync, Unit Combat Damage
341, 12, 9, 356481575, sync, Unit Combat Damage
341, 12, 6, 3295220948, sync, Unit Combat Damage
341, 1, 0, 2500765309, sync, GetNextBuyablePlot picker
341, 4, 3, 1873095026, sync, GetNextBuyablePlot picker
341, 1, 0, 3693056451, sync, GetNextBuyablePlot picker
341, 1, 0, 2544675392, sync, GetNextBuyablePlot picker
341, 2, 0, 501493113, sync, GetNextBuyablePlot picker
341, 5, 4, 613968574, sync, GetNextBuyablePlot picker
341, 2, 0, 3529475871, sync, Generating a random new Great Person
341, 1, 0, 248654444, sync, GetNextBuyablePlot picker
341, 1, 0, 2482055221, sync, GetNextBuyablePlot picker
341, 1, 0, 99382474, sync, GetNextBuyablePlot picker
341, 3, 1, 796882491, sync, GetNextBuyablePlot picker
341, 1, 0, 2079162712, sync, GetNextBuyablePlot picker
341, 3, 0, 2207847089, sync, GetNextBuyablePlot picker
341, 2, 1, 298128278, sync, GetNextBuyablePlot picker
341, 1, 0, 3638901527, sync, GetNextBuyablePlot picker
341, 1, 0, 3160759044, sync, GetNextBuyablePlot picker
341, 5, 3, 2180720877, sync, Choosing random tech boost to grant based on era, Player: 3
341, 2, 1, 2998326050, sync, Choosing random civic boost to grant based on era, Player: 3
341, 2, 0, 3128455603, sync, GetNextBuyablePlot picker
341, 3, 1, 2069832560, sync, GetNextBuyablePlot picker
341, 2, 1, 1559127785, sync, GetNextBuyablePlot picker
341, 1, 0, 4128440174, sync, GetNextBuyablePlot picker
341, 2, 0, 218002959, sync, GetNextBuyablePlot picker
341, 1, 0, 787154588, sync, GetNextBuyablePlot picker
341, 2, 1, 1321044133, sync, GetNextBuyablePlot picker
341, 2, 1, 3673400442, sync, GetNextBuyablePlot picker
341, 2, 1, 2788582443, sync, GetNextBuyablePlot picker
341, 1, 0, 3153064072, sync, GetNextBuyablePlot picker
341, 1, 0, 2980252193, sync, GetNextBuyablePlot picker
341, 3, 0, 2248642118, sync, GetNextBuyablePlot picker
341, 1, 0, 783620103, sync, GetNextBuyablePlot picker
341, 1, 0, 1826065716, sync, GetNextBuyablePlot picker
341, 1, 0, 1862608733, sync, GetNextBuyablePlot picker
341, 1, 0, 3860744402, sync, GetNextBuyablePlot picker
341, 2, 1, 3649121699, sync, GetNextBuyablePlot picker
341, 1, 0, 2801420448, sync, GetNextBuyablePlot picker
341, 1, 0, 644996185, sync, GetNextBuyablePlot picker
341, 1, 0, 359931934, sync, Random Direction
341, 1, 0, 4184801535, sync, GetNextBuyablePlot picker
341, 22, 17, 2328579788, sync, Random Direction
341, 27, 13, 3361400085, sync, Random Direction
341, 1, 0, 2210275370, sync, GetNextBuyablePlot picker
341, 6, 2, 2419895835, sync, Random Direction
341, 21, 2, 1791265720, sync, Random Direction
341, 7, 4, 546422161, sync, Random Direction
341, 9, 6, 3036026102, sync, Random Direction
341, 1, 0, 3010334967, sync, GetNextBuyablePlot picker
341, 7, 3, 3306335076, sync, Random Direction
341, 7, 0, 2357436877, sync, Random Direction
341, 1, 0, 551979650, sync, GetNextBuyablePlot picker
341, 11, 1, 1659422099, sync, Random Direction
341, 1, 0, 738269648, sync, GetNextBuyablePlot picker
341, 33, 16, 3644165577, sync, Random Direction
341, 31, 5, 2138492110, sync, Random Direction
341, 18, 5, 760227823, sync, Random Direction
341, 1, 0, 1227227900, sync, GetNextBuyablePlot picker
341, 40, 22, 83901829, sync, Random Direction
341, 45, 33, 2377574362, sync, Random Direction
341, 4, 3, 3189855243, sync, GetNextBuyablePlot picker
341, 17, 6, 3880669928, sync, Random Direction
341, 3, 0, 1628187905, sync, GetNextBuyablePlot picker
341, 43, 8, 397125542, sync, Random Direction
341, 22, 15, 831464935, sync, Random Direction
341, 6, 1, 2938746260, sync, Random Direction
341, 36, 29, 1317902397, sync, Random Direction
342, 1, 0, 3537541170, sync, GetNextBuyablePlot picker
342, 3, 0, 3390978435, sync, GetNextBuyablePlot picker
342, 1, 0, 45520640, sync, GetNextBuyablePlot picker
342, 1, 0, 2478865209, sync, GetNextBuyablePlot picker
342, 2, 0, 1435895166, sync, GetNextBuyablePlot picker
342, 100, 13, 1677781727, sync, City Rebellion Roll
342, 3, 0, 594420524, sync, GetNextBuyablePlot picker
342, 12, 2, 77894133, sync, Unit Combat Damage
342, 12, 9, 923335562, sync, Unit Combat Damage
342, 12, 6, 3258144251, sync, Unit Combat Damage
342, 12, 11, 2402305560, sync, Unit Combat Damage
342, 12, 1, 4219033713, sync, Unit Combat Damage
342, 12, 6, 604194390, sync, Unit Combat Damage
342, 1, 0, 2438420183, sync, GetNextBuyablePlot picker
342, 4, 3, 1072671684, sync, GetNextBuyablePlot picker
342, 100, 45, 3707374253, sync, City Rebellion Roll
342, 1, 0, 1954902498, sync, GetNextBuyablePlot picker
342, 1, 0, 3159394675, sync, GetNextBuyablePlot picker
342, 2, 1, 975028272, sync, GetNextBuyablePlot picker
342, 5, 2, 2757338281, sync, GetNextBuyablePlot picker
342, 1, 0, 2383202862, sync, GetNextBuyablePlot picker
342, 1, 0, 1855998415, sync, GetNextBuyablePlot picker
342, 1, 0, 2513874780, sync, GetNextBuyablePlot picker
342, 3, 0, 855564901, sync, GetNextBuyablePlot picker
342, 1, 0, 513760058, sync, GetNextBuyablePlot picker
342, 3, 2, 3766596587, sync, GetNextBuyablePlot picker
342, 2, 1, 4006438216, sync, GetNextBuyablePlot picker
342, 1, 0, 3758112737, sync, GetNextBuyablePlot picker
342, 1, 0, 4237816070, sync, GetNextBuyablePlot picker
342, 2, 1, 3368395719, sync, GetNextBuyablePlot picker
342, 3, 1, 3874983412, sync, GetNextBuyablePlot picker
342, 2, 0, 2204104989, sync, GetNextBuyablePlot picker
342, 1, 0, 926029714, sync, GetNextBuyablePlot picker
342, 3, 0, 275690851, sync, GetNextBuyablePlot picker
342, 12, 11, 670668128, sync, Unit Combat Damage
342, 12, 7, 4178053657, sync, Unit Combat Damage
342, 12, 1, 2748717790, sync, Unit Combat Damage
342, 12, 0, 604849343, sync, Unit Combat Damage
342, 1, 0, 257075084, sync, GetNextBuyablePlot picker
342, 2, 1, 3615895253, sync, GetNextBuyablePlot picker
342, 2, 1, 4096067306, sync, GetNextBuyablePlot picker
342, 2, 1, 4275793371, sync, GetNextBuyablePlot picker
342, 1, 0, 4048072824, sync, GetNextBuyablePlot picker
342, 16, 2, 3599229777, sync, Random Direction
342, 1, 0, 549758902, sync, GetNextBuyablePlot picker
342, 3, 1, 3415805111, sync, GetNextBuyablePlot picker
342, 1, 0, 2660523044, sync, GetNextBuyablePlot picker
342, 1, 0, 555115405, sync, GetNextBuyablePlot picker
342, 1, 0, 3035334978, sync, GetNextBuyablePlot picker
342, 1, 0, 3072834899, sync, GetNextBuyablePlot picker
342, 2, 1, 2563577488, sync, GetNextBuyablePlot picker
342, 1, 0, 2408754057, sync, GetNextBuyablePlot picker
342, 1, 0, 1185740686, sync, GetNextBuyablePlot picker
342, 24, 3, 1357306799, sync, Random Direction
342, 18, 9, 563415996, sync, Random Direction
342, 1, 0, 2238805829, sync, GetNextBuyablePlot picker
342, 42, 24, 671415962, sync, Random Direction
342, 42, 2, 2496627659, sync, Random Direction
342, 1, 0, 277161896, sync, GetNextBuyablePlot picker
342, 3, 0, 4004987585, sync, Random Direction
342, 21, 10, 480537190, sync, Random Direction
342, 12, 1, 2068877735, sync, Random Direction
342, 5, 2, 467211860, sync, Random Direction
342, 1, 0, 2570340861, sync, GetNextBuyablePlot picker
342, 6, 4, 2692531954, sync, Random Direction
342, 6, 5, 2867503427, sync, Random Direction
342, 1, 0, 4292559808, sync, GetNextBuyablePlot picker
342, 9, 0, 3850406137, sync, Random Direction
342, 1, 0, 185360446, sync, GetNextBuyablePlot picker
342, 40, 27, 2810973855, sync, Random Direction
342, 28, 15, 2970672108, sync, Random Direction
342, 19, 11, 2344074165, sync, Random Direction
342, 1, 0, 2607432266, sync, GetNextBuyablePlot picker
342, 11, 5, 2611803579, sync, Random Direction
342, 29, 27, 2233846488, sync, Random Direction
342, 4, 0, 4025835057, sync, GetNextBuyablePlot picker
342, 22, 12, 957495574, sync, Random Direction
342, 3, 2, 2536190615, sync, GetNextBuyablePlot picker
342, 45, 11, 4271422596, sync, Random Direction
342, 100, 45, 1116777581, sync, Barbarian Ranged unit roll
342, 39, 34, 1970327714, sync, Random Direction
342, 8, 5, 3756417331, sync, Random Direction
342, 44, 17, 2804358384, sync, Random Direction
343, 1, 0, 1746444905, sync, GetNextBuyablePlot picker
343, 3, 2, 439309550, sync, GetNextBuyablePlot picker
343, 1, 0, 2954616207, sync, GetNextBuyablePlot picker
343, 1, 0, 620304412, sync, GetNextBuyablePlot picker
343, 2, 0, 1695546405, sync, GetNextBuyablePlot picker
343, 100, 49, 1346359802, sync, City Rebellion Roll
343, 3, 1, 2122498987, sync, GetNextBuyablePlot picker
343, 12, 9, 1988991496, sync, Unit Combat Damage
343, 12, 2, 3379115425, sync, Unit Combat Damage
343, 12, 8, 732500934, sync, Unit Combat Damage
343, 12, 0, 2888298375, sync, Unit Combat Damage
343, 1, 0, 23482036, sync, GetNextBuyablePlot picker
343, 4, 0, 1472367325, sync, GetNextBuyablePlot picker
343, 100, 20, 672310866, sync, City Rebellion Roll
343, 1, 0, 873069859, sync, GetNextBuyablePlot picker
343, 1, 0, 3748897312, sync, GetNextBuyablePlot picker
343, 2, 1, 3831625689, sync, GetNextBuyablePlot picker
343, 5, 3, 3792754078, sync, GetNextBuyablePlot picker
343, 1, 0, 3094694015, sync, GetNextBuyablePlot picker
343, 1, 0, 2537603148, sync, GetNextBuyablePlot picker
343, 1, 0, 670120085, sync, GetNextBuyablePlot picker
343, 3, 0, 422620586, sync, GetNextBuyablePlot picker
343, 1, 0, 169864603, sync, GetNextBuyablePlot picker
343, 3, 0, 719295800, sync, GetNextBuyablePlot picker
343, 2, 1, 33147153, sync, GetNextBuyablePlot picker
343, 1, 0, 3334732406, sync, GetNextBuyablePlot picker
343, 1, 0, 84265079, sync, GetNextBuyablePlot picker
343, 2, 0, 697617636, sync, GetNextBuyablePlot picker
343, 3, 2, 1730209101, sync, GetNextBuyablePlot picker
343, 2, 0, 3580708866, sync, GetNextBuyablePlot picker
343, 1, 0, 1594127635, sync, GetNextBuyablePlot picker
343, 3, 2, 809751376, sync, GetNextBuyablePlot picker
343, 12, 9, 4146301257, sync, Unit Combat Damage
343, 12, 9, 3312181838, sync, Unit Combat Damage
343, 12, 0, 3291959151, sync, Unit Combat Damage
343, 12, 11, 77255804, sync, Unit Combat Damage
343, 12, 3, 4136792325, sync, Unit Combat Damage
343, 12, 4, 1235735898, sync, Unit Combat Damage
343, 1, 0, 1561555851, sync, GetNextBuyablePlot picker
343, 2, 0, 922664040, sync, GetNextBuyablePlot picker
343, 2, 1, 676206721, sync, GetNextBuyablePlot picker
343, 2, 1, 2843602214, sync, GetNextBuyablePlot picker
343, 1, 0, 2588130663, sync, GetNextBuyablePlot picker
343, 1, 0, 4147590932, sync, GetNextBuyablePlot picker
343, 3, 1, 3267541949, sync, GetNextBuyablePlot picker
343, 1, 0, 1934341554, sync, GetNextBuyablePlot picker
343, 1, 0, 3796158723, sync, GetNextBuyablePlot picker
