Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 17, -9999, -9999, 2320, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 17, -9999, -9999, 2321, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 17, -9999, -9999, 2304, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 17, 54, 19, 16640, f428ed06
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2064, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2065, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2048, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 10, -9999, -9999, 2320, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 10, -9999, -9999, 2321, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 10, -9999, -9999, 2304, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2320, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2321, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2304, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 10, -9999, -9999, 2320, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 10, -9999, -9999, 2321, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 10, -9999, -9999, 2304, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 10, 46, 11, 16640, 1e58f7d3
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 10, 52, 9, 16640, 39f3aba5
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 10, -9999, -9999, 2320, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 10, -9999, -9999, 2321, ffffffff
252, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 10, -9999, -9999, 2304, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2321, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2304, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2321, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, -9999, -9999, 2304, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 19, 54, 20, 16640, f597dc0e
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2321, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2304, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2321, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2304, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2321, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2304, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2320, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2321, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2304, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, 52, 8, 16640, d9822bc3
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2064, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2065, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2048, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2064, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2065, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2048, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2064, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2065, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2048, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2064, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2065, ffffffff
253, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 50, 8, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 50, 8, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 50, 8, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 50, 8, 51, 10, 16640, 82a3f247
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 10, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 10, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 10, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, 45, 11, 16640, 3170a614
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 20, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 20, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 20, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 20, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 20, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 20, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 20, 53, 21, 16640, ff059e8f
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2320, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2321, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, -9999, -9999, 2304, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 8, 52, 9, 16640,  bc5c927
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2048, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2064, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2065, ffffffff
254, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2048, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 10, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 10, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 10, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 10, 52, 14, 16640, 3285f824
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2064, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2065, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2048, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2064, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2065, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2048, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 52, 9, 53, 10, 16640, 58e08a56
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 45, 11, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 21, -9999, -9999, 2320, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 21, -9999, -9999, 2321, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 21, -9999, -9999, 2304, ffffffff
255, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 21, 53, 22, 16640, 723f728e
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2320, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2321, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2304, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, 52, 14, 16640, 1c909472
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2320, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2321, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, -9999, -9999, 2304, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 51, 11, 52, 12, 16640, edf233ee
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 53, 10, -9999, -9999, 2320, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 53, 10, -9999, -9999, 2321, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 53, 10, -9999, -9999, 2304, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 53, 10, -9999, -9999, 2320, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 53, 10, -9999, -9999, 2321, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 53, 10, -9999, -9999, 2304, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 53, 10, 54, 10, 16640, 45feb913
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2320, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2321, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, -9999, -9999, 2304, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 46, 11, 49, 9, 16640, 7c5e3b4d
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 9, -9999, -9999, 2064, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 9, -9999, -9999, 2065, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 9, -9999, -9999, 2048, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 22, -9999, -9999, 2320, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 22, -9999, -9999, 2321, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 22, -9999, -9999, 2304, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 22, 53, 23, 16640, 924ef2e8
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 23, -9999, -9999, 2064, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 23, -9999, -9999, 2065, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 23, -9999, -9999, 2048, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 23, 54, 24, 4, f48c769f
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 23, 54, 24, 16384, f48c769f
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 53, 23, 54, 24, 4, f48c769f
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, -9999, -9999, 2064, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, -9999, -9999, 2065, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, -9999, -9999, 2048, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, -9999, -9999, 2064, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, -9999, -9999, 2065, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, -9999, -9999, 2048, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, 53, 27, 16384, 4a379f96
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_SETTLER (3538952), 54, 24, 53, 27, 16384, 4a379f96
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 47, 9, 49, 9, 16384, 7ce26ea5
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2320, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2321, ffffffff
256, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2304, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 12, -9999, -9999, 2320, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 12, -9999, -9999, 2321, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 12, -9999, -9999, 2304, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 12, 52, 14, 16640, e9ec63e2
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 14, -9999, -9999, 2064, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 14, -9999, -9999, 2065, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 14, -9999, -9999, 2048, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 54, 10, -9999, -9999, 2320, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 54, 10, -9999, -9999, 2321, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 54, 10, -9999, -9999, 2304, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 54, 10, -9999, -9999, 2320, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 54, 10, -9999, -9999, 2321, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 54, 10, -9999, -9999, 2304, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 54, 10, 55, 11, 16640, 1d472b19
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 55, 11, -9999, -9999, 2064, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 55, 11, -9999, -9999, 2065, ffffffff
257, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3604483), 55, 11, -9999, -9999, 2048, ffffffff
258, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 14, -9999, -9999, 2320, ffffffff
258, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 14, -9999, -9999, 2321, ffffffff
258, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 14, -9999, -9999, 2304, ffffffff
258, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 52, 14, 52, 16, 16640, af751130
