Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
296, 5, 266, 46, 121, 12, 0, 82, 5, 0, 0, 0, 0, 0, 0
296, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
296, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
296, 8, 142, 42, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
296, 9, 149, 48, 19, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
296, 11, 135, 42, 19, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
296, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
296, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
296, 14, 144, 50, 20, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
296, 63, 130, 48, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
297, 0, 184, 34, 76, 9, 0, 60, 5, 0, 0, 0, 0, 0, 0
297, 1, 311, 64, 115, 33, 8, 86, 5, 0, 0, 0, 0, 0, 0
297, 2, 383, 40, 178, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
297, 3, 235, 44, 78, 24, 8, 76, 5, 0, 0, 0, 0, 0, 0
297, 4, 217, 48, 78, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
297, 5, 268, 46, 121, 12, 0, 84, 5, 0, 0, 0, 0, 0, 0
297, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
297, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
297, 8, 142, 42, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
297, 9, 149, 48, 19, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
297, 11, 137, 42, 19, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0
297, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
297, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
297, 14, 146, 50, 20, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0
297, 63, 132, 48, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
298, 0, 184, 34, 76, 9, 0, 60, 5, 0, 0, 0, 0, 0, 0
298, 1, 311, 64, 115, 33, 8, 86, 5, 0, 0, 0, 0, 0, 0
298, 2, 383, 40, 178, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
298, 3, 235, 44, 78, 24, 8, 76, 5, 0, 0, 0, 0, 0, 0
298, 4, 220, 48, 81, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
298, 5, 274, 46, 127, 12, 0, 84, 5, 0, 0, 0, 0, 0, 0
298, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
298, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
298, 8, 144, 44, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
298, 9, 149, 48, 19, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
298, 11, 139, 42, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
298, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
298, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
298, 14, 148, 50, 20, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
298, 63, 132, 48, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
299, 0, 184, 34, 76, 9, 0, 60, 5, 0, 0, 0, 0, 0, 0
299, 1, 311, 64, 115, 33, 8, 86, 5, 0, 0, 0, 0, 0, 0
299, 2, 384, 40, 179, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
299, 3, 237, 44, 78, 24, 8, 78, 5, 0, 0, 0, 0, 0, 0
299, 4, 220, 48, 81, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
299, 5, 274, 46, 127, 12, 0, 84, 5, 0, 0, 0, 0, 0, 0
299, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
299, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
299, 8, 146, 46, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
299, 9, 149, 48, 19, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
299, 11, 141, 42, 19, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
299, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
299, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
299, 14, 150, 50, 20, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
299, 63, 132, 48, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
300, 0, 184, 34, 76, 9, 0, 60, 5, 0, 0, 0, 0, 0, 0
300, 1, 311, 64, 115, 33, 8, 86, 5, 0, 0, 0, 0, 0, 0
300, 2, 386, 42, 179, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
300, 3, 237, 44, 78, 24, 8, 78, 5, 0, 0, 0, 0, 0, 0
300, 4, 220, 48, 81, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
300, 5, 274, 46, 127, 12, 0, 84, 5, 0, 0, 0, 0, 0, 0
300, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
300, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
300, 8, 148, 48, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
300, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
300, 11, 143, 42, 19, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
300, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
300, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
300, 14, 152, 50, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
300, 63, 132, 48, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
301, 0, 185, 34, 77, 9, 0, 60, 5, 0, 0, 0, 0, 0, 0
301, 1, 311, 64, 115, 33, 8, 86, 5, 0, 0, 0, 0, 0, 0
301, 2, 386, 42, 179, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
301, 3, 237, 44, 78, 24, 8, 78, 5, 0, 0, 0, 0, 0, 0
301, 4, 220, 48, 81, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
301, 5, 274, 46, 127, 12, 0, 84, 5, 0, 0, 0, 0, 0, 0
301, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
301, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
301, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
301, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
301, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
301, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
301, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
301, 14, 154, 50, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
301, 63, 132, 48, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
302, 0, 191, 36, 78, 12, 0, 60, 5, 0, 0, 0, 0, 0, 0
302, 1, 311, 64, 115, 33, 8, 86, 5, 0, 0, 0, 0, 0, 0
302, 2, 387, 42, 180, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
302, 3, 239, 46, 78, 24, 8, 78, 5, 0, 0, 0, 0, 0, 0
302, 4, 221, 48, 82, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
302, 5, 276, 48, 127, 12, 0, 84, 5, 0, 0, 0, 0, 0, 0
302, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
302, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
302, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
302, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
302, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
302, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
302, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
302, 14, 154, 50, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
302, 63, 132, 48, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
303, 0, 192, 36, 79, 12, 0, 60, 5, 0, 0, 0, 0, 0, 0
303, 1, 313, 64, 115, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
303, 2, 387, 42, 180, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
303, 3, 239, 46, 78, 24, 8, 78, 5, 0, 0, 0, 0, 0, 0
303, 4, 221, 48, 82, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
303, 5, 276, 48, 127, 12, 0, 84, 5, 0, 0, 0, 0, 0, 0
303, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
303, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
303, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
303, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
303, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
303, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
303, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
303, 14, 154, 50, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
303, 63, 132, 48, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
304, 0, 193, 36, 80, 12, 0, 60, 5, 0, 0, 0, 0, 0, 0
304, 1, 313, 64, 115, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
304, 2, 387, 42, 180, 33, 8, 104, 20, 0, 0, 0, 0, 0, 0
304, 3, 239, 46, 78, 24, 8, 78, 5, 0, 0, 0, 0, 0, 0
304, 4, 221, 48, 82, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
304, 5, 278, 48, 127, 12, 0, 86, 5, 0, 0, 0, 0, 0, 0
304, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
304, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
304, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
304, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
304, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
304, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
304, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
304, 14, 154, 50, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
304, 63, 134, 48, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
305, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
305, 1, 313, 64, 115, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
305, 2, 390, 42, 181, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
305, 3, 241, 46, 78, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
305, 4, 222, 48, 83, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
305, 5, 278, 48, 127, 12, 0, 86, 5, 0, 0, 0, 0, 0, 0
305, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
305, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
305, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
305, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
305, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
305, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
305, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
305, 14, 154, 50, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
305, 63, 134, 48, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
306, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
306, 1, 314, 64, 116, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
306, 2, 390, 42, 181, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
306, 3, 241, 46, 78, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
306, 4, 224, 50, 83, 15, 8, 58, 10, 0, 0, 0, 0, 0, 0
306, 5, 279, 48, 128, 12, 0, 86, 5, 0, 0, 0, 0, 0, 0
306, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
306, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
306, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
306, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
306, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
306, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
306, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
306, 14, 156, 52, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
306, 63, 136, 50, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
307, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
307, 1, 314, 64, 116, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
307, 2, 390, 42, 181, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
307, 3, 241, 46, 78, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
307, 4, 226, 50, 83, 15, 8, 60, 10, 0, 0, 0, 0, 0, 0
307, 5, 279, 48, 128, 12, 0, 86, 5, 0, 0, 0, 0, 0, 0
307, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
307, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
307, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
307, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
307, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
307, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
307, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
307, 14, 156, 52, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
307, 63, 136, 50, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
308, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
308, 1, 314, 64, 116, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
308, 2, 390, 42, 181, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
308, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
308, 4, 229, 50, 84, 15, 8, 62, 10, 0, 0, 0, 0, 0, 0
308, 5, 281, 50, 128, 12, 0, 86, 5, 0, 0, 0, 0, 0, 0
308, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
308, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
308, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
308, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
308, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
308, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
308, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
308, 14, 156, 52, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
308, 63, 136, 50, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
309, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
309, 1, 315, 64, 117, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
309, 2, 392, 44, 181, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
309, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
309, 4, 229, 50, 84, 15, 8, 62, 10, 0, 0, 0, 0, 0, 0
309, 5, 281, 50, 128, 12, 0, 86, 5, 0, 0, 0, 0, 0, 0
309, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
309, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
309, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
309, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
309, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
309, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
309, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
309, 14, 156, 52, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
309, 63, 136, 50, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
310, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
310, 1, 315, 64, 117, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
310, 2, 392, 44, 181, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
310, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
310, 4, 229, 50, 84, 15, 8, 62, 10, 0, 0, 0, 0, 0, 0
310, 5, 282, 50, 129, 12, 0, 86, 5, 0, 0, 0, 0, 0, 0
310, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
310, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
310, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
310, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
310, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
310, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
310, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
310, 14, 156, 52, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
310, 63, 136, 50, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
311, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
311, 1, 318, 64, 120, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
311, 2, 393, 44, 182, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
311, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
311, 4, 229, 50, 84, 15, 8, 62, 10, 0, 0, 0, 0, 0, 0
311, 5, 284, 50, 129, 12, 0, 88, 5, 0, 0, 0, 0, 0, 0
311, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
311, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
311, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
311, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
311, 11, 145, 42, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
311, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
311, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
311, 14, 157, 52, 21, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
311, 63, 138, 50, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
312, 0, 195, 36, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
312, 1, 319, 64, 121, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
312, 2, 393, 44, 182, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
312, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
312, 4, 229, 50, 84, 15, 8, 62, 10, 0, 0, 0, 0, 0, 0
312, 5, 284, 50, 129, 12, 0, 88, 5, 0, 0, 0, 0, 0, 0
312, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
312, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
312, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
312, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
312, 11, 147, 44, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
312, 12, 138, 48, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
312, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
312, 14, 157, 52, 21, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
312, 63, 138, 50, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
313, 0, 197, 38, 80, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
313, 1, 319, 64, 121, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
313, 2, 393, 44, 182, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
313, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
313, 4, 229, 50, 84, 15, 8, 62, 10, 0, 0, 0, 0, 0, 0
313, 5, 284, 50, 129, 12, 0, 88, 5, 0, 0, 0, 0, 0, 0
313, 6, 145, 48, 19, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
313, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
313, 8, 150, 50, 22, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
313, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
313, 11, 149, 46, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
313, 12, 140, 50, 16, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
313, 13, 144, 42, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
313, 14, 157, 52, 21, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
313, 63, 140, 52, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
314, 0, 198, 38, 81, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
314, 1, 319, 64, 121, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
314, 2, 395, 44, 184, 33, 8, 106, 20, 0, 0, 0, 0, 0, 0
314, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
314, 4, 231, 50, 84, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
314, 5, 284, 50, 129, 12, 0, 88, 5, 0, 0, 0, 0, 0, 0
314, 6, 147, 48, 19, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
314, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
314, 8, 152, 50, 22, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
314, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
314, 11, 153, 48, 19, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
314, 12, 144, 52, 16, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0
314, 13, 148, 44, 22, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
314, 14, 159, 52, 21, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
314, 63, 142, 52, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
315, 0, 198, 38, 81, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
315, 1, 320, 64, 122, 33, 8, 88, 5, 0, 0, 0, 0, 0, 0
315, 2, 398, 44, 185, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
315, 3, 242, 46, 79, 24, 8, 80, 5, 0, 0, 0, 0, 0, 0
315, 4, 231, 50, 84, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
315, 5, 286, 50, 131, 12, 0, 88, 5, 0, 0, 0, 0, 0, 0
315, 6, 149, 48, 19, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
315, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
315, 8, 154, 50, 22, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
315, 9, 150, 48, 20, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
315, 11, 157, 50, 19, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
315, 12, 146, 52, 16, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0
315, 13, 152, 46, 22, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
315, 14, 161, 52, 21, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
315, 63, 142, 52, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
316, 0, 198, 38, 81, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
316, 1, 322, 64, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
316, 2, 398, 44, 185, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
316, 3, 244, 46, 79, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
316, 4, 231, 50, 84, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
316, 5, 291, 52, 131, 15, 0, 88, 5, 0, 0, 0, 0, 0, 0
316, 6, 151, 48, 19, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
316, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
316, 8, 156, 50, 22, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
316, 9, 152, 48, 20, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
316, 11, 159, 50, 19, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
316, 12, 148, 52, 16, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0
316, 13, 156, 48, 22, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
316, 14, 163, 52, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
316, 63, 142, 52, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
317, 0, 198, 38, 81, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
317, 1, 322, 64, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
317, 2, 398, 44, 185, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
317, 3, 243, 46, 78, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
