Game Turn, Mode, Player, Unit, Operation
Unit operation handler 8c676517, is disabled
285, Adding, 11, UNIT_PIKEMAN (851975), UNITOPERATION_MOVE_TO (19)
285, Adding, 11, UNIT_BUILDER (655363), UNITOPERATION_SKIP_TURN (36)
285, Adding, 12, UNIT_CROSSBOWMAN (917504), UNITOPERATION_MOVE_TO (19)
285, Adding, 12, UNIT_BOMBARD (1114113), UNITOPERATION_MOVE_TO (19)
285, Adding, 12, UNIT_CROSSBOWMAN (1048583), UNITOPERATION_MOVE_TO (19)
285, Adding, 12, UNIT_BUILDER (589826), UNITOPERATION_SKIP_TURN (36)
285, Adding, 13, UNIT_PIKEMAN (851972), UNITOPERATION_MOVE_TO (19)
285, Adding, 13, UNIT_BOMBARD (1245185), UNITOPERATION_MOVE_TO (19)
285, Adding, 13, UNIT_CROSSBOWMAN (1048578), UNITOPERATION_MOVE_TO (19)
285, Adding, 13, UNIT_CROSSBOWMAN (786438), UNITOPERATION_MOVE_TO (19)
285, Adding, 14, UNIT_PIKEMAN (720902), UNITOPERATION_SWAP_UNITS (49)
285, Can't Start, 14, UNIT_PIKEMAN (720902), UNITOPERATION_SWAP_UNITS (49)
285, Adding, 14, UNIT_PIKEMAN (720902), UNITOPERATION_MOVE_TO (19)
285, Adding, 14, UNIT_CROSSBOWMAN (917511), UNITOPERATION_SWAP_UNITS (49)
285, Can't Start, 14, UNIT_CROSSBOWMAN (917511), UNITOPERATION_SWAP_UNITS (49)
285, Adding, 14, UNIT_CROSSBOWMAN (917511), UNITOPERATION_MOVE_TO (19)
285, Adding, 14, UNIT_BUILDER (458752), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
285, Can't Start, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_BUILDER (18087998), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_GALLEY (8454150), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_MUSKETMAN (16842824), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
285, Can't Start, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
285, Adding, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
285, Can't Start, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
285, Adding, 63, UNIT_SPEARMAN (720906), UNITOPERATION_FORTIFY (12)
285, Can't Start, 63, UNIT_SPEARMAN (720906), UNITOPERATION_FORTIFY (12)
285, Adding, 63, UNIT_CROSSBOWMAN (17235987), UNITOPERATION_FORTIFY (12)
285, Adding, 63, UNIT_CROSSBOWMAN (17498162), UNITOPERATION_FORTIFY (12)
285, Can't Start, 63, UNIT_CROSSBOWMAN (17498162), UNITOPERATION_FORTIFY (12)
285, Adding, 63, UNIT_MUSKETMAN (18022404), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_ARCHER (8323077), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_MUSKETMAN (17956873), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_QUADRIREME (4390936), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_MAN_AT_ARMS (15859747), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_QUADRIREME (5636132), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_MUSKETMAN (17432628), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_MUSKETMAN (18153526), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_GALLEY (7405626), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_TREBUCHET (16449595), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_MUSKETMAN (16318533), UNITOPERATION_MOVE_TO (19)
285, Adding, 63, UNIT_SCOUT (17104912), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_SETTLER (17825810), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_BATTERING_RAM (16252951), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_BATTERING_RAM (15597598), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_BUILDER (16515110), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_GALLEY (11599911), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_SCOUT (7798828), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_SETTLER (17039420), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_BATTERING_RAM (16908351), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_SETTLER (16711745), UNITOPERATION_SKIP_TURN (36)
285, Adding, 63, UNIT_SETTLER (17629251), UNITOPERATION_SKIP_TURN (36)
286, Adding, 0, UNIT_KNIGHT (4128775), UNITOPERATION_MOVE_TO (19)
286, Adding, 0, UNIT_KNIGHT (4259850), UNITOPERATION_MOVE_TO (19)
286, Adding, 0, UNIT_KNIGHT (4259850), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 0, UNIT_KNIGHT (4259850), UNITOPERATION_MOVE_TO (19)
286, Adding, 0, UNIT_KNIGHT (4063240), UNITOPERATION_MOVE_TO (19)
286, Adding, 0, UNIT_MUSKETMAN (4325379), UNITOPERATION_MOVE_TO (19)
286, Adding, 0, UNIT_KNIGHT (4259850), UNITOPERATION_HEAL (13)
286, Adding, 0, UNIT_KNIGHT (4259850), UNITOPERATION_HEAL (13)
286, Adding, 1, UNIT_SETTLER (4128774), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_APOSTLE (3538944), UNITOPERATION_LAUNCH_INQUISITION (17)
286, Can't Start, 1, UNIT_APOSTLE (3538944), UNITOPERATION_LAUNCH_INQUISITION (17)
286, Adding, 1, UNIT_BUILDER (4456462), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 1, UNIT_BUILDER (4456462), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 1, UNIT_BUILDER (4456462), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 1, UNIT_BUILDER (3997705), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_BUILD_IMPROVEMENT (2)
286, Adding, 1, UNIT_BUILDER (3801092), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 1, UNIT_BUILDER (3801092), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 1, UNIT_BUILDER (3801092), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_SETTLER (3670026), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_GURU (4521999), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_APOSTLE (3538944), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_MISSIONARY (3932161), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_MISSIONARY (4063240), UNITOPERATION_MOVE_TO (19)
286, Adding, 1, UNIT_SETTLER (3670026), UNITOPERATION_SKIP_TURN (36)
286, Adding, 2, UNIT_BUILDER (4456454), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 2, UNIT_BUILDER (4456454), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 2, UNIT_BUILDER (4456454), UNITOPERATION_MOVE_TO (19)
286, Adding, 2, UNIT_BUILDER (4194317), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 2, UNIT_BUILDER (4194317), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 2, UNIT_BUILDER (4194317), UNITOPERATION_MOVE_TO (19)
286, Adding, 2, UNIT_INQUISITOR (4259850), UNITOPERATION_MOVE_TO (19)
286, Adding, 2, UNIT_GURU (4587529), UNITOPERATION_FORTIFY (12)
286, Can't Start, 2, UNIT_GURU (4587529), UNITOPERATION_FORTIFY (12)
286, Adding, 2, UNIT_MISSIONARY (3932160), UNITOPERATION_MOVE_TO (19)
286, Adding, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_MOVE_TO (19)
286, Adding, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_MOVE_TO (19)
286, Adding, 2, UNIT_INQUISITOR (3670019), UNITOPERATION_SKIP_TURN (36)
286, Adding, 2, UNIT_INQUISITOR (4390924), UNITOPERATION_SKIP_TURN (36)
286, Adding, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
286, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
286, Adding, 3, UNIT_BUILDER (5111821), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 3, UNIT_BUILDER (5111821), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 3, UNIT_BUILDER (5111821), UNITOPERATION_MOVE_TO (19)
286, Adding, 3, UNIT_GURU (5046277), UNITOPERATION_FORTIFY (12)
286, Can't Start, 3, UNIT_GURU (5046277), UNITOPERATION_FORTIFY (12)
286, Adding, 3, UNIT_GURU (1638408), UNITOPERATION_FORTIFY (12)
286, Can't Start, 3, UNIT_GURU (1638408), UNITOPERATION_FORTIFY (12)
286, Adding, 3, UNIT_GURU (4849673), UNITOPERATION_FORTIFY (12)
286, Can't Start, 3, UNIT_GURU (4849673), UNITOPERATION_FORTIFY (12)
286, Adding, 3, UNIT_GURU (3473418), UNITOPERATION_FORTIFY (12)
286, Can't Start, 3, UNIT_GURU (3473418), UNITOPERATION_FORTIFY (12)
286, Adding, 3, UNIT_MISSIONARY (4587526), UNITOPERATION_MOVE_TO (19)
286, Adding, 3, UNIT_MISSIONARY (4390926), UNITOPERATION_MOVE_TO (19)
286, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_MOVE_TO (19)
286, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_MOVE_TO (19)
286, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_MOVE_TO (19)
286, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
286, Adding, 4, UNIT_SETTLER (4128776), UNITOPERATION_MOVE_TO (19)
286, Adding, 4, UNIT_KNIGHT (3080195), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 4, UNIT_KNIGHT (3080195), UNITOPERATION_MOVE_TO (19)
286, Adding, 4, UNIT_BOMBARD (2686982), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 4, UNIT_BOMBARD (2686982), UNITOPERATION_MOVE_TO (19)
286, Adding, 4, UNIT_MUSKETMAN (3538954), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 4, UNIT_MUSKETMAN (3538954), UNITOPERATION_MOVE_TO (19)
286, Adding, 4, UNIT_GURU (3473413), UNITOPERATION_FORTIFY (12)
286, Can't Start, 4, UNIT_GURU (3473413), UNITOPERATION_FORTIFY (12)
286, Adding, 4, UNIT_MISSIONARY (3735553), UNITOPERATION_MOVE_TO (19)
286, Adding, 4, UNIT_MISSIONARY (3866628), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 4, UNIT_KNIGHT (3080195), UNITOPERATION_MOVE_TO (19)
286, Adding, 5, UNIT_SETTLER (2752512), UNITOPERATION_MOVE_TO (19)
286, Adding, 5, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNITOPERATION_MOVE_TO (19)
286, Adding, 5, UNIT_CHINESE_CROUCHING_TIGER (2359301), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 5, UNIT_CHINESE_CROUCHING_TIGER (2359301), UNITOPERATION_MOVE_TO (19)
286, Adding, 5, UNIT_BUILDER (2686979), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 5, UNIT_BUILDER (2686979), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 5, UNIT_BUILDER (2686979), UNITOPERATION_MOVE_TO (19)
286, Adding, 6, UNIT_PIKEMAN (1441792), UNITOPERATION_SWAP_UNITS (49)
286, Can't Start, 6, UNIT_PIKEMAN (1441792), UNITOPERATION_SWAP_UNITS (49)
286, Adding, 6, UNIT_PIKEMAN (1441792), UNITOPERATION_MOVE_TO (19)
286, Adding, 6, UNIT_CARAVEL (1376259), UNITOPERATION_MOVE_TO (19)
286, Adding, 6, UNIT_CROSSBOWMAN (1310724), UNITOPERATION_MOVE_TO (19)
286, Adding, 6, UNIT_SETTLER (1245190), UNITOPERATION_SKIP_TURN (36)
286, Adding, 7, UNIT_MUSKETMAN (1179648), UNITOPERATION_FORTIFY (12)
286, Can't Start, 7, UNIT_MUSKETMAN (1179648), UNITOPERATION_FORTIFY (12)
286, Adding, 7, UNIT_BOMBARD (1310722), UNITOPERATION_MOVE_TO (19)
286, Adding, 7, UNIT_BOMBARD (1376259), UNITOPERATION_MOVE_TO (19)
286, Adding, 8, UNIT_BOMBARD (1245184), UNITOPERATION_MOVE_TO (19)
286, Adding, 8, UNIT_CROSSBOWMAN (1179651), UNITOPERATION_MOVE_TO (19)
286, Adding, 8, UNIT_CROSSBOWMAN (1114116), UNITOPERATION_MOVE_TO (19)
286, Adding, 8, UNIT_BUILDER (1310727), UNITOPERATION_SKIP_TURN (36)
286, Adding, 9, UNIT_BOMBARD (1179652), UNITOPERATION_MOVE_TO (19)
286, Adding, 9, UNIT_SETTLER (589826), UNITOPERATION_MOVE_TO (19)
286, Adding, 9, UNIT_SETTLER (589826), UNITOPERATION_SKIP_TURN (36)
286, Adding, 9, UNIT_BUILDER (1114118), UNITOPERATION_SKIP_TURN (36)
286, Adding, 11, UNIT_CROSSBOWMAN (983041), UNITOPERATION_MOVE_TO (19)
286, Adding, 11, UNIT_BOMBARD (917509), UNITOPERATION_MOVE_TO (19)
286, Adding, 11, UNIT_CROSSBOWMAN (1048582), UNITOPERATION_MOVE_TO (19)
286, Adding, 11, UNIT_PIKEMAN (851975), UNITOPERATION_MOVE_TO (19)
286, Adding, 11, UNIT_BUILDER (655363), UNITOPERATION_SKIP_TURN (36)
286, Adding, 12, UNIT_CROSSBOWMAN (917504), UNITOPERATION_MOVE_TO (19)
286, Adding, 12, UNIT_BOMBARD (1114113), UNITOPERATION_MOVE_TO (19)
286, Adding, 12, UNIT_CROSSBOWMAN (1048583), UNITOPERATION_MOVE_TO (19)
286, Adding, 12, UNIT_BUILDER (589826), UNITOPERATION_SKIP_TURN (36)
286, Adding, 13, UNIT_PIKEMAN (851972), UNITOPERATION_MOVE_TO (19)
286, Adding, 13, UNIT_BOMBARD (1245185), UNITOPERATION_MOVE_TO (19)
286, Adding, 13, UNIT_CROSSBOWMAN (1048578), UNITOPERATION_MOVE_TO (19)
286, Adding, 13, UNIT_CROSSBOWMAN (786438), UNITOPERATION_MOVE_TO (19)
286, Adding, 14, UNIT_CROSSBOWMAN (917511), UNITOPERATION_MOVE_TO (19)
286, Adding, 14, UNIT_PIKEMAN (720902), UNITOPERATION_MOVE_TO (19)
286, Adding, 14, UNIT_BUILDER (458752), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
286, Can't Start, 63, UNIT_ARCHER (4325377), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_BUILDER (18087998), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_GALLEY (8454150), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
286, Can't Start, 63, UNIT_SPEARMAN (589832), UNITOPERATION_FORTIFY (12)
286, Adding, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
286, Can't Start, 63, UNIT_SPEARMAN (1769498), UNITOPERATION_FORTIFY (12)
286, Adding, 63, UNIT_SPEARMAN (720906), UNITOPERATION_FORTIFY (12)
286, Can't Start, 63, UNIT_SPEARMAN (720906), UNITOPERATION_FORTIFY (12)
286, Adding, 63, UNIT_CROSSBOWMAN (17235987), UNITOPERATION_FORTIFY (12)
286, Adding, 63, UNIT_CROSSBOWMAN (17498162), UNITOPERATION_FORTIFY (12)
286, Can't Start, 63, UNIT_CROSSBOWMAN (17498162), UNITOPERATION_FORTIFY (12)
286, Adding, 63, UNIT_MUSKETMAN (18022404), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_ARCHER (8323077), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_MUSKETMAN (17956873), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_QUADRIREME (4390936), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_MAN_AT_ARMS (15859747), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_QUADRIREME (5636132), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_MUSKETMAN (17432628), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_MUSKETMAN (18153526), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_GALLEY (7405626), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_TREBUCHET (16449595), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_MUSKETMAN (18219074), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_MUSKETMAN (16318533), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_MUSKETMAN (16842824), UNITOPERATION_MOVE_TO (19)
286, Adding, 63, UNIT_SCOUT (17104912), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_SETTLER (17825810), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_BATTERING_RAM (16252951), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_BATTERING_RAM (15597598), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_BUILDER (16515110), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_GALLEY (11599911), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_SCOUT (7798828), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_SETTLER (17039420), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_BATTERING_RAM (16908351), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_SETTLER (16711745), UNITOPERATION_SKIP_TURN (36)
286, Adding, 63, UNIT_SETTLER (17629251), UNITOPERATION_SKIP_TURN (36)
287, Adding, 0, UNIT_KNIGHT (4390923), UNITOPERATION_MOVE_TO (19)
287, Adding, 0, UNIT_KNIGHT (4128775), UNITOPERATION_MOVE_TO (19)
287, Adding, 0, UNIT_KNIGHT (4259850), UNITOPERATION_HEAL (13)
287, Adding, 0, UNIT_KNIGHT (4259850), UNITOPERATION_HEAL (13)
287, Adding, 0, UNIT_KNIGHT (4259850), UNITOPERATION_HEAL (13)
287, Adding, 0, UNIT_MUSKETMAN (4325379), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_SETTLER (4128774), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (4456462), UNITOPERATION_BUILD_IMPROVEMENT (2)
287, Adding, 1, UNIT_BUILDER (3801092), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (3801092), UNITOPERATION_SWAP_UNITS (49)
287, Can't Start, 1, UNIT_BUILDER (3801092), UNITOPERATION_SWAP_UNITS (49)
287, Adding, 1, UNIT_BUILDER (3801092), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (4456462), UNITOPERATION_SWAP_UNITS (49)
287, Can't Start, 1, UNIT_BUILDER (4456462), UNITOPERATION_SWAP_UNITS (49)
287, Adding, 1, UNIT_BUILDER (4456462), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_SETTLER (3670026), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_MISSIONARY (4063240), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_GURU (4521999), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_APOSTLE (3538944), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_MISSIONARY (3932161), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_BUILDER (3997705), UNITOPERATION_MOVE_TO (19)
287, Adding, 1, UNIT_SETTLER (3670026), UNITOPERATION_SKIP_TURN (36)
287, Adding, 2, UNIT_BUILDER (4456454), UNITOPERATION_BUILD_IMPROVEMENT (2)
287, Adding, 2, UNIT_BUILDER (4194317), UNITOPERATION_SWAP_UNITS (49)
287, Can't Start, 2, UNIT_BUILDER (4194317), UNITOPERATION_SWAP_UNITS (49)
287, Adding, 2, UNIT_BUILDER (4194317), UNITOPERATION_MOVE_TO (19)
287, Adding, 2, UNIT_BUILDER (4456454), UNITOPERATION_SWAP_UNITS (49)
287, Can't Start, 2, UNIT_BUILDER (4456454), UNITOPERATION_SWAP_UNITS (49)
287, Adding, 2, UNIT_BUILDER (4456454), UNITOPERATION_MOVE_TO (19)
287, Adding, 2, UNIT_BIPLANE (4063243), UNITOPERATION_AIR_ATTACK (0)
287, Adding, 2, UNIT_INQUISITOR (4325381), UNITOPERATION_MOVE_TO (19)
287, Adding, 2, UNIT_GURU (4587529), UNITOPERATION_FORTIFY (12)
287, Can't Start, 2, UNIT_GURU (4587529), UNITOPERATION_FORTIFY (12)
287, Adding, 2, UNIT_MISSIONARY (3932160), UNITOPERATION_MOVE_TO (19)
287, Adding, 2, UNIT_INQUISITOR (4259850), UNITOPERATION_MOVE_TO (19)
287, Adding, 2, UNIT_INQUISITOR (4259850), UNITOPERATION_MOVE_TO (19)
287, Adding, 2, UNIT_INQUISITOR (3670019), UNITOPERATION_SKIP_TURN (36)
287, Adding, 2, UNIT_INQUISITOR (4390924), UNITOPERATION_SKIP_TURN (36)
287, Adding, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
287, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
287, Adding, 3, UNIT_BUILDER (5111821), UNITOPERATION_REMOVE_FEATURE (28)
287, Adding, 3, UNIT_BUILDER (5111821), UNITOPERATION_BUILD_IMPROVEMENT (2)
287, Can't Start, 3, UNIT_BUILDER (5111821), UNITOPERATION_BUILD_IMPROVEMENT (2)
287, Adding, 3, UNIT_GURU (5046277), UNITOPERATION_FORTIFY (12)
287, Can't Start, 3, UNIT_GURU (5046277), UNITOPERATION_FORTIFY (12)
287, Adding, 3, UNIT_GURU (1638408), UNITOPERATION_FORTIFY (12)
287, Can't Start, 3, UNIT_GURU (1638408), UNITOPERATION_FORTIFY (12)
287, Adding, 3, UNIT_GURU (4849673), UNITOPERATION_FORTIFY (12)
287, Can't Start, 3, UNIT_GURU (4849673), UNITOPERATION_FORTIFY (12)
287, Adding, 3, UNIT_GURU (3473418), UNITOPERATION_FORTIFY (12)
287, Can't Start, 3, UNIT_GURU (3473418), UNITOPERATION_FORTIFY (12)
287, Adding, 3, UNIT_MISSIONARY (4587526), UNITOPERATION_MOVE_TO (19)
287, Adding, 3, UNIT_MISSIONARY (4390926), UNITOPERATION_MOVE_TO (19)
287, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_MOVE_TO (19)
287, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_MOVE_TO (19)
287, Adding, 3, UNIT_BUILDER (4980737), UNITOPERATION_MOVE_TO (19)
287, Adding, 3, UNIT_GREAT_ADMIRAL (2424843), UNITOPERATION_MOVE_TO (19)
287, Can't Start, 3, UNIT_TRADER (393220), UNITOPERATION_MAKE_TRADE_ROUTE (18)
287, Can't Start, 3, UNIT_BUILDER (5111821), UNITOPERATION_BUILD_IMPROVEMENT (2)
287, Adding, 4, UNIT_SETTLER (4128776), UNITOPERATION_MOVE_TO (19)
287, Can't Start, 4, UNIT_SETTLER (4128776), UNITOPERATION_MOVE_TO (19)
287, Adding, 4, UNIT_KNIGHT (3080195), UNITOPERATION_MOVE_TO (19)
287, Can't Start, 4, UNIT_KNIGHT (3080195), UNITOPERATION_MOVE_TO (19)
287, Adding, 4, UNIT_BOMBARD (2686982), UNITOPERATION_MOVE_TO (19)
287, Can't Start, 4, UNIT_BOMBARD (2686982), UNITOPERATION_MOVE_TO (19)
287, Adding, 4, UNIT_SETTLER (4128776), UNITOPERATION_FOUND_CITY (14)
287, Adding, 4, UNIT_MUSKETMAN (3538954), UNITOPERATION_MOVE_TO (19)
287, Can't Start, 4, UNIT_MUSKETMAN (3538954), UNITOPERATION_MOVE_TO (19)
287, Adding, 4, UNIT_GURU (3473413), UNITOPERATION_FORTIFY (12)
287, Can't Start, 4, UNIT_GURU (3473413), UNITOPERATION_FORTIFY (12)
287, Adding, 4, UNIT_MISSIONARY (3735553), UNITOPERATION_MOVE_TO (19)
287, Adding, 4, UNIT_MISSIONARY (3866628), UNITOPERATION_MOVE_TO (19)
287, Adding, 4, UNIT_APOSTLE (4259852), UNITOPERATION_MOVE_TO (19)
287, Adding, 5, UNIT_SETTLER (2752512), UNITOPERATION_MOVE_TO (19)
287, Adding, 5, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNITOPERATION_MOVE_TO (19)
287, Adding, 5, UNIT_CHINESE_CROUCHING_TIGER (2359301), UNITOPERATION_MOVE_TO (19)
287, Can't Start, 5, UNIT_CHINESE_CROUCHING_TIGER (2359301), UNITOPERATION_MOVE_TO (19)
287, Adding, 5, UNIT_BUILDER (2686979), UNITOPERATION_SWAP_UNITS (49)
287, Can't Start, 5, UNIT_BUILDER (2686979), UNITOPERATION_SWAP_UNITS (49)
287, Adding, 5, UNIT_BUILDER (2686979), UNITOPERATION_MOVE_TO (19)
287, Adding, 6, UNIT_PIKEMAN (1441792), UNITOPERATION_SWAP_UNITS (49)
287, Can't Start, 6, UNIT_PIKEMAN (1441792), UNITOPERATION_SWAP_UNITS (49)
287, Adding, 6, UNIT_PIKEMAN (1441792), UNITOPERATION_MOVE_TO (19)
287, Adding, 6, UNIT_CARAVEL (1376259), UNITOPERATION_MOVE_TO (19)
287, Adding, 6, UNIT_CROSSBOWMAN (1310724), UNITOPERATION_MOVE_TO (19)
287, Adding, 6, UNIT_SETTLER (1245190), UNITOPERATION_SKIP_TURN (36)
287, Adding, 7, UNIT_MUSKETMAN (1179648), UNITOPERATION_FORTIFY (12)
287, Can't Start, 7, UNIT_MUSKETMAN (1179648), UNITOPERATION_FORTIFY (12)
287, Adding, 7, UNIT_BOMBARD (1310722), UNITOPERATION_MOVE_TO (19)
287, Adding, 7, UNIT_BOMBARD (1376259), UNITOPERATION_MOVE_TO (19)
287, Adding, 8, UNIT_BOMBARD (1245184), UNITOPERATION_MOVE_TO (19)
287, Adding, 8, UNIT_CROSSBOWMAN (1179651), UNITOPERATION_MOVE_TO (19)
287, Adding, 8, UNIT_CROSSBOWMAN (1114116), UNITOPERATION_MOVE_TO (19)
287, Adding, 8, UNIT_BUILDER (1310727), UNITOPERATION_SKIP_TURN (36)
