[2021-06-04 00:26:11]	,----- FRAME: 284447 time: 73.25ms Moving avg: 17.31ms 6 frames since last 
[2021-06-04 00:26:12]	,                ModelContext_updateVises, 12.39 ms
[2021-06-04 00:26:12]	,----- FRAME: 284451 time: 21.17ms Moving avg: 17.35ms 5 frames since last 
[2021-06-04 00:26:12]	,                LuaContext::CityBannerManager, 9.05 ms
[2021-06-04 00:26:12]	,            GameCoreEvent::PlayerTurnActivated, 9.57 ms
[2021-06-04 00:26:12]	,                    LuaContext::CityBannerManager, 5.82 ms
[2021-06-04 00:26:12]	,                SerialEvent::GameCoreEventPlaybackComplete, 5.97 ms
[2021-06-04 00:26:12]	, WONDERMOVIE: Turn number: 288. Visible mesh count: 314
[2021-06-04 00:26:12]	,----- FRAME: 284456 time: 45.10ms Moving avg: 17.69ms 6 frames since last 
[2021-06-04 00:26:27]	,                                    ModelContext_updateVises, 12.52 ms
[2021-06-04 00:26:27]	,----- FRAME: 285344 time: 30.33ms Moving avg: 15.87ms 889 frames since last 
[2021-06-04 00:26:41]	,SerialEvent::UnitSelectionChanged, 5.05 ms
[2021-06-04 00:26:41]	,----- FRAME: 286179 time: 17.47ms Moving avg: 16.72ms 836 frames since last 
[2021-06-04 00:26:43]	,        SerialEvent::UnitSelectionChanged, 5.57 ms
[2021-06-04 00:26:43]	,----- FRAME: 286327 time: 15.91ms Moving avg: 16.09ms 149 frames since last 
[2021-06-04 00:26:49]	,                    LuaContext::UnitPanel, 5.06 ms
[2021-06-04 00:26:49]	,                SerialEvent::UnitSelectionChanged, 6.00 ms
[2021-06-04 00:26:49]	,----- FRAME: 286667 time: 15.95ms Moving avg: 16.34ms 341 frames since last 
[2021-06-04 00:27:13]	, WONDERMOVIE: Turn number: 288. Visible mesh count: 314
[2021-06-04 00:27:23]	,LuaContext::CityBannerManager, 9.66 ms
[2021-06-04 00:27:23]	,SerialEvent::GameCoreEventPlaybackComplete, 9.85 ms
[2021-06-04 00:27:23]	,----- FRAME: 288699 time: 21.83ms Moving avg: 16.24ms 2033 frames since last 
[2021-06-04 00:27:23]	,                        LuaContext::CityBannerManager, 14.15 ms
[2021-06-04 00:27:23]	,                    SerialEvent::GameCoreEventPlaybackComplete, 14.36 ms
[2021-06-04 00:27:23]	, WONDERMOVIE: Turn number: 288. Visible mesh count: 314
[2021-06-04 00:27:23]	,----- FRAME: 288721 time: 33.22ms Moving avg: 16.66ms 23 frames since last 
[2021-06-04 00:27:29]	,                        LuaContext::CityBannerManager, 7.87 ms
[2021-06-04 00:27:29]	,                    SerialEvent::GameCoreEventPlaybackComplete, 8.08 ms
[2021-06-04 00:27:29]	,----- FRAME: 289038 time: 18.21ms Moving avg: 16.70ms 318 frames since last 
[2021-06-04 00:27:29]	, WONDERMOVIE: Turn number: 288. Visible mesh count: 314
[2021-06-04 00:27:29]	,                    LuaContext::CityBannerManager, 8.95 ms
[2021-06-04 00:27:29]	,                SerialEvent::GameCoreEventPlaybackComplete, 9.27 ms
[2021-06-04 00:27:29]	,----- FRAME: 289054 time: 31.23ms Moving avg: 16.80ms 17 frames since last 
[2021-06-04 00:27:29]	,                    LuaContext::CityBannerManager, 11.50 ms
[2021-06-04 00:27:29]	,                SerialEvent::GameCoreEventPlaybackComplete, 11.65 ms
[2021-06-04 00:27:29]	,----- FRAME: 289072 time: 34.10ms Moving avg: 17.76ms 19 frames since last 
[2021-06-04 00:27:31]	,                        DoGameStateSaveRequest, 894.02 ms
[2021-06-04 00:27:31]	,        SerialEvent::PreTurnBegin, 895.64 ms
[2021-06-04 00:27:31]	,----- FRAME: 289189 time: 16.64ms Moving avg: 16.37ms 118 frames since last 
[2021-06-04 00:27:31]	,            GameCoreEvent::TurnBegin, 9.97 ms
[2021-06-04 00:27:31]	,----- FRAME: 289194 time: 72.18ms Moving avg: 17.27ms 6 frames since last 
[2021-06-04 00:27:32]	,                ModelContext_updateVises, 12.34 ms
[2021-06-04 00:27:32]	,----- FRAME: 289198 time: 21.89ms Moving avg: 17.39ms 5 frames since last 
[2021-06-04 00:27:32]	,                LuaContext::CityBannerManager, 6.34 ms
[2021-06-04 00:27:32]	,            GameCoreEvent::PlayerTurnActivated, 10.76 ms
[2021-06-04 00:27:32]	,                    LuaContext::CityBannerManager, 5.33 ms
[2021-06-04 00:27:32]	,                SerialEvent::GameCoreEventPlaybackComplete, 5.49 ms
[2021-06-04 00:27:32]	, WONDERMOVIE: Turn number: 289. Visible mesh count: 328
[2021-06-04 00:27:32]	,----- FRAME: 289204 time: 54.75ms Moving avg: 17.98ms 7 frames since last 
[2021-06-04 00:27:38]	,                ModelContext_updateVises, 13.09 ms
[2021-06-04 00:27:38]	,----- FRAME: 289576 time: 20.65ms Moving avg: 16.87ms 373 frames since last 
[2021-06-04 00:27:39]	,                    SerialEvent::UnitSelectionChanged, 5.00 ms
[2021-06-04 00:27:39]	,----- FRAME: 289632 time: 15.90ms Moving avg: 16.48ms 57 frames since last 
[2021-06-04 00:27:50]	,            SerialEvent::UnitSelectionChanged, 5.34 ms
[2021-06-04 00:27:50]	,----- FRAME: 290265 time: 17.17ms Moving avg: 16.38ms 634 frames since last 
[2021-06-04 00:28:07]	, WONDERMOVIE: Turn number: 289. Visible mesh count: 328
[2021-06-04 00:28:17]	,LuaContext::DiplomacyActionView, 16.26 ms
[2021-06-04 00:28:17]	,GameCoreEvent::DiplomacyStatement, 16.42 ms
[2021-06-04 00:28:17]	,----- FRAME: 291885 time: 28.07ms Moving avg: 16.30ms 1621 frames since last 
[2021-06-04 00:28:24]	,LuaContext::CityBannerManager, 9.33 ms
[2021-06-04 00:28:24]	,SerialEvent::GameCoreEventPlaybackComplete, 9.53 ms
[2021-06-04 00:28:24]	,----- FRAME: 292300 time: 20.33ms Moving avg: 15.83ms 416 frames since last 
[2021-06-04 00:28:24]	,                        LuaContext::CityBannerManager, 13.37 ms
[2021-06-04 00:28:24]	,                    SerialEvent::GameCoreEventPlaybackComplete, 13.57 ms
[2021-06-04 00:28:24]	, WONDERMOVIE: Turn number: 289. Visible mesh count: 328
[2021-06-04 00:28:24]	,----- FRAME: 292325 time: 41.97ms Moving avg: 16.74ms 26 frames since last 
[2021-06-04 00:28:30]	,                                                LuaContext::CityBannerManager, 7.79 ms
[2021-06-04 00:28:30]	,                                            SerialEvent::GameCoreEventPlaybackComplete, 8.00 ms
[2021-06-04 00:28:30]	,----- FRAME: 292639 time: 17.26ms Moving avg: 16.21ms 315 frames since last 
[2021-06-04 00:28:30]	, WONDERMOVIE: Turn number: 289. Visible mesh count: 328
[2021-06-04 00:28:30]	,                    LuaContext::CityBannerManager, 8.50 ms
[2021-06-04 00:28:30]	,                SerialEvent::GameCoreEventPlaybackComplete, 9.00 ms
[2021-06-04 00:28:30]	,----- FRAME: 292655 time: 22.08ms Moving avg: 16.37ms 17 frames since last 
[2021-06-04 00:28:30]	,                LuaContext::CityBannerManager, 12.47 ms
[2021-06-04 00:28:30]	,            SerialEvent::GameCoreEventPlaybackComplete, 12.63 ms
[2021-06-04 00:28:30]	,----- FRAME: 292672 time: 36.52ms Moving avg: 16.52ms 18 frames since last 
[2021-06-04 00:28:32]	,            DoGameStateSaveRequest, 829.59 ms
[2021-06-04 00:28:32]	,        SerialEvent::PreTurnBegin, 831.07 ms
[2021-06-04 00:28:32]	,----- FRAME: 292783 time: 16.62ms Moving avg: 16.64ms 112 frames since last 
[2021-06-04 00:28:32]	,            GameCoreEvent::TurnBegin, 8.92 ms
[2021-06-04 00:28:32]	,----- FRAME: 292786 time: 73.27ms Moving avg: 17.53ms 4 frames since last 
[2021-06-04 00:28:32]	,        LuaContext::CityBannerManager, 7.00 ms
[2021-06-04 00:28:33]	,        LuaContext::UnitPanel, 8.51 ms
[2021-06-04 00:28:33]	,    GameCoreEvent::PlayerTurnActivated, 16.73 ms
[2021-06-04 00:28:33]	,Civ6App_PublishGameCoreEvents, 39.58 ms
[2021-06-04 00:28:33]	,    LuaContext::CityBannerManager, 5.29 ms
[2021-06-04 00:28:33]	,SerialEvent::GameCoreEventPublishComplete, 6.83 ms
[2021-06-04 00:28:33]	,        LuaContext::UnitPanel, 8.63 ms
[2021-06-04 00:28:33]	,    SerialEvent::UnitSelectionChanged, 9.49 ms
[2021-06-04 00:28:33]	,        SerialEvent::GameCoreEventPlaybackComplete, 5.11 ms
[2021-06-04 00:28:33]	, WONDERMOVIE: Turn number: 290. Visible mesh count: 355
[2021-06-04 00:28:33]	,----- FRAME: 292796 time: 83.30ms Moving avg: 18.68ms 11 frames since last 
[2021-06-04 00:28:33]	,            WorldView_Update_JobSetWait, 11.21 ms
[2021-06-04 00:28:33]	,----- FRAME: 292818 time: 32.00ms Moving avg: 19.04ms 23 frames since last 
[2021-06-04 00:28:41]	,        UIManager_ProcessInput, 25.93 ms
[2021-06-04 00:28:41]	,----- FRAME: 293328 time: 14.38ms Moving avg: 16.61ms 511 frames since last 
[2021-06-04 00:28:55]	,                                                                                                                                                    LuaContext::ProductionPanel, 22.55 ms
[2021-06-04 00:28:55]	,                                                                                                                                                GameCoreEvent::CityProductionQueueChanged, 22.60 ms
[2021-06-04 00:28:55]	,----- FRAME: 294105 time: 38.24ms Moving avg: 17.02ms 778 frames since last 
[2021-06-04 00:28:59]	,    UIManager_ProcessInput, 26.34 ms
[2021-06-04 00:28:59]	,----- FRAME: 294385 time: 13.11ms Moving avg: 16.51ms 281 frames since last 
[2021-06-04 00:29:11]	,                                                                                        LuaContext::ProductionPanel, 26.19 ms
[2021-06-04 00:29:11]	,                                                                                    GameCoreEvent::CityProductionQueueChanged, 26.27 ms
[2021-06-04 00:29:11]	,----- FRAME: 295085 time: 40.01ms Moving avg: 16.78ms 701 frames since last 
[2021-06-04 00:29:24]	,                                                SerialEvent::UnitSelectionChanged, 5.29 ms
[2021-06-04 00:29:24]	,----- FRAME: 295835 time: 15.11ms Moving avg: 15.99ms 751 frames since last 
[2021-06-04 00:29:25]	,            SerialEvent::UnitSelectionChanged, 5.15 ms
[2021-06-04 00:29:25]	,----- FRAME: 295907 time: 16.72ms Moving avg: 16.76ms 73 frames since last 
[2021-06-04 00:29:29]	,    SerialEvent::UnitSelectionChanged, 5.15 ms
[2021-06-04 00:29:29]	,----- FRAME: 296157 time: 18.25ms Moving avg: 16.32ms 251 frames since last 
[2021-06-04 00:29:32]	,                                    SerialEvent::UnitSelectionChanged, 5.34 ms
[2021-06-04 00:29:32]	,----- FRAME: 296316 time: 16.69ms Moving avg: 16.35ms 160 frames since last 
[2021-06-04 00:29:44]	,LuaContext::UnitPanel, 6.98 ms
[2021-06-04 00:29:44]	,SerialEvent::UnitSelectionChanged, 7.72 ms
[2021-06-04 00:29:45]	,----- FRAME: 297063 time: 21.31ms Moving avg: 16.30ms 748 frames since last 
[2021-06-04 00:29:46]	,                            LuaContext::UnitPanel, 6.67 ms
[2021-06-04 00:29:46]	,                        SerialEvent::UnitSelectionChanged, 7.44 ms
[2021-06-04 00:29:46]	,----- FRAME: 297145 time: 18.32ms Moving avg: 16.20ms 83 frames since last 
[2021-06-04 00:29:54]	,SerialEvent::UnitSelectionChanged, 5.40 ms
[2021-06-04 00:29:54]	,----- FRAME: 297607 time: 16.61ms Moving avg: 16.12ms 463 frames since last 
[2021-06-04 00:29:55]	,            SerialEvent::UnitSelectionChanged, 5.71 ms
[2021-06-04 00:29:55]	,----- FRAME: 297687 time: 15.39ms Moving avg: 16.74ms 81 frames since last 
[2021-06-04 00:29:57]	,SerialEvent::UnitSelectionChanged, 5.53 ms
[2021-06-04 00:29:57]	,----- FRAME: 297808 time: 16.79ms Moving avg: 16.27ms 122 frames since last 
[2021-06-04 00:30:00]	,                                            UIManager_ProcessInput, 27.46 ms
[2021-06-04 00:30:00]	,----- FRAME: 297994 time: 13.50ms Moving avg: 16.45ms 187 frames since last 
[2021-06-04 00:30:18]	,        UIManager_ProcessInput, 27.05 ms
[2021-06-04 00:30:18]	,----- FRAME: 299039 time: 10.36ms Moving avg: 16.56ms 1046 frames since last 
[2021-06-04 00:30:27]	,                                                        LuaContext::ProductionPanel, 22.56 ms
[2021-06-04 00:30:27]	,                                                    GameCoreEvent::CityProductionQueueChanged, 22.62 ms
[2021-06-04 00:30:27]	,----- FRAME: 299565 time: 41.22ms Moving avg: 17.00ms 527 frames since last 
[2021-06-04 00:30:32]	,                SerialEvent::UnitSelectionChanged, 5.39 ms
[2021-06-04 00:30:32]	,----- FRAME: 299863 time: 17.64ms Moving avg: 16.31ms 299 frames since last 
[2021-06-04 00:30:34]	,    SerialEvent::UnitSelectionChanged, 5.29 ms
[2021-06-04 00:30:34]	,----- FRAME: 300009 time: 16.48ms Moving avg: 15.82ms 147 frames since last 
[2021-06-04 00:30:36]	,                LuaContext::UnitPanel, 5.47 ms
[2021-06-04 00:30:36]	,            SerialEvent::UnitSelectionChanged, 6.66 ms
[2021-06-04 00:30:36]	,----- FRAME: 300144 time: 19.50ms Moving avg: 16.60ms 136 frames since last 
[2021-06-04 00:30:38]	,                            SerialEvent::UnitSelectionChanged, 6.54 ms
[2021-06-04 00:30:38]	,----- FRAME: 300249 time: 15.92ms Moving avg: 16.11ms 106 frames since last 
[2021-06-04 00:30:47]	, WONDERMOVIE: Turn number: 290. Visible mesh count: 355
[2021-06-04 00:30:56]	,LuaContext::CityBannerManager, 9.07 ms
[2021-06-04 00:30:56]	,SerialEvent::GameCoreEventPlaybackComplete, 9.31 ms
[2021-06-04 00:30:56]	,----- FRAME: 301299 time: 21.29ms Moving avg: 16.79ms 1051 frames since last 
[2021-06-04 00:30:56]	,                LuaContext::CityBannerManager, 14.24 ms
[2021-06-04 00:30:56]	,            SerialEvent::GameCoreEventPlaybackComplete, 14.43 ms
[2021-06-04 00:30:56]	, WONDERMOVIE: Turn number: 290. Visible mesh count: 355
[2021-06-04 00:30:56]	,----- FRAME: 301329 time: 35.21ms Moving avg: 17.01ms 31 frames since last 
[2021-06-04 00:30:58]	,                    LuaContext::CityBannerManager, 6.28 ms
[2021-06-04 00:30:58]	,                SerialEvent::GameCoreEventPlaybackComplete, 6.54 ms
[2021-06-04 00:30:58]	,----- FRAME: 301439 time: 17.22ms Moving avg: 16.00ms 111 frames since last 
[2021-06-04 00:30:58]	, WONDERMOVIE: Turn number: 290. Visible mesh count: 355
[2021-06-04 00:30:58]	,                LuaContext::CityBannerManager, 8.56 ms
[2021-06-04 00:30:58]	,            SerialEvent::GameCoreEventPlaybackComplete, 8.95 ms
[2021-06-04 00:30:58]	,----- FRAME: 301455 time: 22.92ms Moving avg: 16.21ms 17 frames since last 
[2021-06-04 00:30:59]	,                    LuaContext::CityBannerManager, 12.14 ms
[2021-06-04 00:30:59]	,                SerialEvent::GameCoreEventPlaybackComplete, 12.30 ms
[2021-06-04 00:30:59]	,----- FRAME: 301471 time: 31.90ms Moving avg: 16.49ms 17 frames since last 
[2021-06-04 00:31:01]	,                DoGameStateSaveRequest, 872.60 ms
[2021-06-04 00:31:01]	,            SerialEvent::PreTurnBegin, 874.32 ms
[2021-06-04 00:31:01]	,----- FRAME: 301587 time: 22.84ms Moving avg: 16.35ms 117 frames since last 
[2021-06-04 00:31:01]	,            GameCoreEvent::TurnBegin, 9.38 ms
[2021-06-04 00:31:01]	,----- FRAME: 301591 time: 79.46ms Moving avg: 17.37ms 5 frames since last 
[2021-06-04 00:31:01]	,                LuaContext::CityBannerManager, 7.62 ms
[2021-06-04 00:31:01]	,            GameCoreEvent::PlayerTurnActivated, 11.39 ms
[2021-06-04 00:31:01]	,        Civ6App_PublishGameCoreEvents, 38.13 ms
[2021-06-04 00:31:01]	,            LuaContext::CityBannerManager, 6.37 ms
[2021-06-04 00:31:01]	,        SerialEvent::GameCoreEventPublishComplete, 9.23 ms
[2021-06-04 00:31:01]	,                    LuaContext::CityBannerManager, 5.22 ms
[2021-06-04 00:31:01]	,                SerialEvent::GameCoreEventPlaybackComplete, 5.43 ms
[2021-06-04 00:31:01]	,----- FRAME: 301602 time: 75.42ms Moving avg: 18.17ms 12 frames since last 
[2021-06-04 00:31:06]	,                            LuaContext::UnitPanel, 7.14 ms
[2021-06-04 00:31:06]	,                        SerialEvent::UnitSelectionChanged, 8.34 ms
[2021-06-04 00:31:06]	,----- FRAME: 301900 time: 23.24ms Moving avg: 16.28ms 299 frames since last 
[2021-06-04 00:31:09]	,                SerialEvent::UnitSelectionChanged, 5.57 ms
[2021-06-04 00:31:09]	,----- FRAME: 302052 time: 21.04ms Moving avg: 16.09ms 153 frames since last 
[2021-06-04 00:31:20]	,    UIManager_ProcessInput, 27.16 ms
[2021-06-04 00:31:20]	,----- FRAME: 302698 time: 13.31ms Moving avg: 16.02ms 647 frames since last 
[2021-06-04 00:31:33]	,                                                                    LuaContext::CityPanel, 6.34 ms
[2021-06-04 00:31:33]	,                                                                GameCoreEvent::CityProductionChanged, 6.68 ms
[2021-06-04 00:31:33]	,                                                                    LuaContext::ProductionPanel, 24.52 ms
[2021-06-04 00:31:33]	,                                                                GameCoreEvent::CityProductionQueueChanged, 24.59 ms
[2021-06-04 00:31:33]	,                                                            Civ6App_PublishGameCoreEvents, 31.48 ms
[2021-06-04 00:31:33]	,----- FRAME: 303481 time: 42.42ms Moving avg: 16.90ms 784 frames since last 
[2021-06-04 00:31:35]	,UIManager_ProcessInput, 30.13 ms
[2021-06-04 00:31:35]	,----- FRAME: 303581 time: 12.49ms Moving avg: 16.70ms 101 frames since last 
[2021-06-04 00:31:38]	,LuaContext::ProductionPanel, 30.11 ms
[2021-06-04 00:31:38]	,GameCoreEvent::CityProductionQueueChanged, 30.18 ms
[2021-06-04 00:31:38]	,Civ6App_PublishGameCoreEvents, 33.68 ms
[2021-06-04 00:31:38]	,LuaContext::UnitPanel, 5.45 ms
[2021-06-04 00:31:38]	,SerialEvent::UnitSelectionChanged, 6.08 ms
[2021-06-04 00:31:38]	,----- FRAME: 303771 time: 50.30ms Moving avg: 16.90ms 191 frames since last 
[2021-06-04 00:31:45]	,                                LuaContext::UnitPanel, 8.60 ms
[2021-06-04 00:31:45]	,                            SerialEvent::UnitSelectionChanged, 9.82 ms
[2021-06-04 00:31:45]	,----- FRAME: 304174 time: 20.85ms Moving avg: 16.55ms 404 frames since last 
[2021-06-04 00:31:45]	,                    UIManager_Update, 10.24 ms
[2021-06-04 00:31:45]	,----- FRAME: 304204 time: 19.14ms Moving avg: 16.53ms 31 frames since last 
[2021-06-04 00:31:50]	,                            SerialEvent::UnitSelectionChanged, 5.95 ms
[2021-06-04 00:31:50]	,----- FRAME: 304491 time: 17.66ms Moving avg: 16.34ms 288 frames since last 
[2021-06-04 00:32:04]	,                                                    LuaContext::UnitPanel, 6.75 ms
[2021-06-04 00:32:04]	,                                                SerialEvent::UnitSelectionChanged, 8.79 ms
[2021-06-04 00:32:04]	,----- FRAME: 305338 time: 24.27ms Moving avg: 16.82ms 848 frames since last 
[2021-06-04 00:32:06]	,            LuaContext::UnitPanel, 6.94 ms
[2021-06-04 00:32:06]	,        SerialEvent::UnitSelectionChanged, 8.84 ms
[2021-06-04 00:32:06]	,----- FRAME: 305421 time: 16.15ms Moving avg: 15.94ms 84 frames since last 
[2021-06-04 00:32:12]	,LuaContext::UnitPanel, 7.24 ms
[2021-06-04 00:32:12]	,SerialEvent::UnitSelectionChanged, 8.31 ms
[2021-06-04 00:32:12]	,----- FRAME: 305790 time: 16.25ms Moving avg: 16.57ms 370 frames since last 
[2021-06-04 00:32:13]	,                LuaContext::UnitPanel, 6.54 ms
[2021-06-04 00:32:13]	,            SerialEvent::UnitSelectionChanged, 8.10 ms
[2021-06-04 00:32:13]	,----- FRAME: 305876 time: 19.76ms Moving avg: 16.06ms 87 frames since last 
[2021-06-04 00:32:17]	,LuaContext::UnitPanel, 7.56 ms
[2021-06-04 00:32:17]	,SerialEvent::UnitSelectionChanged, 8.65 ms
[2021-06-04 00:32:17]	,----- FRAME: 306076 time: 22.75ms Moving avg: 15.99ms 201 frames since last 
[2021-06-04 00:32:25]	,SerialEvent::UnitSelectionChanged, 5.17 ms
[2021-06-04 00:32:25]	,----- FRAME: 306542 time: 17.80ms Moving avg: 16.06ms 467 frames since last 
[2021-06-04 00:32:33]	, WONDERMOVIE: Turn number: 291. Visible mesh count: 355
[2021-06-04 00:32:45]	,        LuaContext::CityBannerManager, 11.18 ms
[2021-06-04 00:32:45]	,    SerialEvent::GameCoreEventPlaybackComplete, 11.56 ms
[2021-06-04 00:32:45]	,----- FRAME: 307727 time: 22.33ms Moving avg: 17.00ms 1186 frames since last 
[2021-06-04 00:32:45]	,                    LuaContext::CityBannerManager, 15.13 ms
[2021-06-04 00:32:45]	,                SerialEvent::GameCoreEventPlaybackComplete, 15.34 ms
[2021-06-04 00:32:45]	, WONDERMOVIE: Turn number: 291. Visible mesh count: 355
[2021-06-04 00:32:45]	,----- FRAME: 307750 time: 45.39ms Moving avg: 17.28ms 24 frames since last 
[2021-06-04 00:32:45]	,                LuaContext::CityBannerManager, 6.75 ms
[2021-06-04 00:32:45]	,            GameCoreEvent::GovernmentPolicyChanged, 7.02 ms
[2021-06-04 00:32:45]	,                    LuaContext::CityBannerManager, 6.47 ms
[2021-06-04 00:32:45]	,                SerialEvent::GameCoreEventPlaybackComplete, 6.67 ms
[2021-06-04 00:32:45]	,----- FRAME: 307766 time: 39.53ms Moving avg: 18.28ms 17 frames since last 
[2021-06-04 00:32:46]	,                    LuaContext::CityBannerManager, 8.23 ms
[2021-06-04 00:32:46]	,                SerialEvent::GameCoreEventPlaybackComplete, 8.49 ms
[2021-06-04 00:32:46]	, WONDERMOVIE: Turn number: 291. Visible mesh count: 355
[2021-06-04 00:32:46]	,----- FRAME: 307788 time: 27.25ms Moving avg: 18.81ms 23 frames since last 
[2021-06-04 00:32:46]	,                    LuaContext::CityBannerManager, 12.83 ms
[2021-06-04 00:32:46]	,                SerialEvent::GameCoreEventPlaybackComplete, 12.97 ms
[2021-06-04 00:32:46]	,----- FRAME: 307807 time: 41.37ms Moving avg: 18.81ms 20 frames since last 
[2021-06-04 00:32:48]	,                        DoGameStateSaveRequest, 871.57 ms
[2021-06-04 00:32:48]	,                    SerialEvent::PreTurnBegin, 873.10 ms
[2021-06-04 00:32:48]	,----- FRAME: 307921 time: 14.45ms Moving avg: 16.01ms 115 frames since last 
[2021-06-04 00:32:48]	,            GameCoreEvent::TurnBegin, 9.18 ms
[2021-06-04 00:32:48]	,                GameViewState_UpdateCache, 50.13 ms
[2021-06-04 00:32:48]	,            GameViewState_UpdateGameCore, 50.32 ms
[2021-06-04 00:32:48]	,----- FRAME: 307925 time: 76.56ms Moving avg: 16.90ms 5 frames since last 
[2021-06-04 00:32:48]	,                    LuaContext::CityBannerManager, 6.34 ms
[2021-06-04 00:32:48]	,                GameCoreEvent::PlayerTurnActivated, 6.89 ms
[2021-06-04 00:32:48]	,                    LuaContext::UnitPanel, 6.33 ms
[2021-06-04 00:32:48]	,                SerialEvent::UnitSelectionChanged, 7.22 ms
[2021-06-04 00:32:48]	,                        LuaContext::CityBannerManager, 5.69 ms
[2021-06-04 00:32:48]	,                    SerialEvent::GameCoreEventPlaybackComplete, 5.90 ms
[2021-06-04 00:32:48]	,----- FRAME: 307935 time: 61.74ms Moving avg: 17.57ms 11 frames since last 
[2021-06-04 00:33:05]	,                LuaContext::UnitPanel, 7.81 ms
[2021-06-04 00:33:05]	,            SerialEvent::UnitSelectionChanged, 9.04 ms
[2021-06-04 00:33:05]	,----- FRAME: 308883 time: 18.50ms Moving avg: 16.55ms 949 frames since last 
[2021-06-04 00:33:07]	,                    ModelContext_updateVises, 13.67 ms
[2021-06-04 00:33:07]	,----- FRAME: 309057 time: 25.76ms Moving avg: 16.69ms 175 frames since last 
[2021-06-04 00:33:14]	,        SerialEvent::UnitSelectionChanged, 5.38 ms
[2021-06-04 00:33:14]	,----- FRAME: 309417 time: 17.39ms Moving avg: 16.91ms 361 frames since last 
[2021-06-04 00:33:16]	,                                LuaContext::UnitPanel, 6.97 ms
[2021-06-04 00:33:16]	,                            SerialEvent::UnitSelectionChanged, 8.10 ms
[2021-06-04 00:33:16]	,----- FRAME: 309536 time: 18.15ms Moving avg: 16.21ms 120 frames since last 
[2021-06-04 00:33:18]	,                            UIManager_Update, 10.29 ms
[2021-06-04 00:33:18]	,----- FRAME: 309653 time: 17.29ms Moving avg: 16.66ms 118 frames since last 
[2021-06-04 00:33:18]	,            LuaGarbageCollectJob_Collect, 5.11 ms
[2021-06-04 00:33:18]	,    SerialEvent::GameCoreEventPublishComplete, 5.11 ms
[2021-06-04 00:33:18]	,----- FRAME: 309680 time: 16.63ms Moving avg: 16.45ms 28 frames since last 
[2021-06-04 00:33:26]	,                                            SerialEvent::UnitSelectionChanged, 5.28 ms
[2021-06-04 00:33:26]	,----- FRAME: 310149 time: 16.57ms Moving avg: 16.69ms 470 frames since last 
[2021-06-04 00:33:39]	,                                                                                                    SerialEvent::UnitSelectionChanged, 5.04 ms
[2021-06-04 00:33:39]	,----- FRAME: 310946 time: 16.19ms Moving avg: 16.44ms 798 frames since last 
[2021-06-04 00:33:42]	,                    SerialEvent::UnitSelectionChanged, 5.50 ms
[2021-06-04 00:33:42]	,----- FRAME: 311117 time: 16.93ms Moving avg: 16.08ms 172 frames since last 
[2021-06-04 00:33:48]	, WONDERMOVIE: Turn number: 292. Visible mesh count: 355
[2021-06-04 00:33:59]	,LuaContext::DiplomacyActionView, 14.85 ms
[2021-06-04 00:33:59]	,GameCoreEvent::DiplomacyStatement, 15.02 ms
[2021-06-04 00:33:59]	,----- FRAME: 312116 time: 27.19ms Moving avg: 16.87ms 1000 frames since last 
[2021-06-04 00:34:05]	,LuaContext::CityBannerManager, 10.19 ms
[2021-06-04 00:34:05]	,SerialEvent::GameCoreEventPlaybackComplete, 10.38 ms
[2021-06-04 00:34:05]	,----- FRAME: 312467 time: 32.64ms Moving avg: 16.76ms 352 frames since last 
[2021-06-04 00:34:05]	,                    LuaContext::CityBannerManager, 14.89 ms
[2021-06-04 00:34:05]	,                SerialEvent::GameCoreEventPlaybackComplete, 15.09 ms
[2021-06-04 00:34:05]	, WONDERMOVIE: Turn number: 292. Visible mesh count: 355
[2021-06-04 00:34:05]	,----- FRAME: 312486 time: 44.74ms Moving avg: 17.32ms 20 frames since last 
[2021-06-04 00:34:06]	,                LuaContext::CityBannerManager, 6.85 ms
[2021-06-04 00:34:06]	,            SerialEvent::GameCoreEventPlaybackComplete, 7.05 ms
[2021-06-04 00:34:06]	,----- FRAME: 312502 time: 30.46ms Moving avg: 18.35ms 17 frames since last 
[2021-06-04 00:34:06]	,                    LuaContext::CityBannerManager, 11.21 ms
[2021-06-04 00:34:06]	,                SerialEvent::GameCoreEventPlaybackComplete, 11.47 ms
[2021-06-04 00:34:06]	, WONDERMOVIE: Turn number: 292. Visible mesh count: 355
[2021-06-04 00:34:06]	,----- FRAME: 312520 time: 28.46ms Moving avg: 18.43ms 19 frames since last 
[2021-06-04 00:34:06]	,                    LuaContext::CityBannerManager, 11.44 ms
[2021-06-04 00:34:06]	,                SerialEvent::GameCoreEventPlaybackComplete, 11.59 ms
[2021-06-04 00:34:06]	,----- FRAME: 312536 time: 26.37ms Moving avg: 18.42ms 17 frames since last 
[2021-06-04 00:34:13]	,DoGameStateSaveRequest, 918.35 ms
[2021-06-04 00:34:13]	,SerialEvent::PreTurnBegin, 919.76 ms
[2021-06-04 00:34:13]	,----- FRAME: 312937 time: 16.91ms Moving avg: 16.58ms 402 frames since last 
[2021-06-04 00:34:13]	,        GameCoreEvent::TurnBegin, 10.77 ms
[2021-06-04 00:34:13]	,----- FRAME: 312942 time: 78.37ms Moving avg: 17.53ms 6 frames since last 
[2021-06-04 00:34:14]	,                AsyncUpdateManager_Update, 25.99 ms
